,Country,ID,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
35,Chile,CHL,1.856200027,1.761400032,1.67140007,1.589099979,1.513700008,1.443700027,1.377999973,1.315999985,1.257299995,1.202000046,1.150699997,1.104699993,1.065299988,1.032699966,1.006599998,0.986200047,0.970600033,0.957900047,0.946500015,0.934899998,0.921800041,0.906000042,0.887699986,0.867099953,0.844200039
36,China,CHN,5.202099991,5.131000137,5.044599915,4.943500137,4.825,4.685400009,4.52159996,4.334999847,4.128699875,3.905799866,3.669599915,3.423600006,3.173200035,2.924600029,2.683699989,2.455699921,2.244300079,2.050300026,1.874799919,1.719499969,1.586600018,1.477400017,1.389700031,1.320300007,1.266399956
37,Colombia,COL,4.270600128,4.077000046,3.901900101,3.750099945,3.621300125,3.51230011,3.417399979,3.329800034,3.244300079,3.159000015,3.074099922,2.992499924,2.918199921,2.854000092,2.799799919,2.75529995,2.719599915,2.689900017,2.662800026,2.635899925,2.605999947,2.570499992,2.52840004,2.479599953,2.423999977
38,Comoros,COM,12.25,11.87190018,11.52509995,11.21220016,10.93539963,10.70090027,10.51539993,10.37669983,10.27770004,10.20879974,10.15630035,10.10510025,10.04150009,9.953800201,9.833799744,9.674700165,9.474099731,9.241300201,8.987000275,8.719300079,8.448799896,8.186599731,7.940499878,7.716300201,7.517199707
39,Congo,COG,12.10619965,12.20090027,12.34100037,12.51719971,12.7151001,12.92050018,13.11880035,13.28950043,13.40859985,13.45350037,13.39120026,13.19210052,12.85429993,12.38860016,11.81119995,11.14869995,10.43550034,9.71309967,9.019599915,8.380999756,7.816000366,7.330400085,6.909200287,6.538899994,6.216799927
40,Costa Rica,CRI,1.868499947,1.813500023,1.761899948,1.713800049,1.667300034,1.621500015,1.576500034,1.533399963,1.493000031,1.45539999,1.420300007,1.387899971,1.357999992,1.330300045,1.304500008,1.28039999,1.257699966,1.236200047,1.215799999,1.19630003,1.178100014,1.161499977,1.146800041,1.133600044,1.121500015
41,Cote d'Ivoire,CIV,15.13110046,15.03240051,14.93639984,14.83910065,14.7345993,14.61560059,14.47579956,14.31380005,14.13009949,13.92559967,13.70650024,13.48170013,13.25800018,13.03829956,12.82050018,12.59700012,12.35660019,12.08889999,11.78789978,11.45299988,11.08470001,10.68659973,10.26989975,9.847200012,9.429100037
42,Croatia,HRV,1.35340004,1.27840004,1.203899956,1.12869997,1.05369997,0.981499958,0.916399956,0.861600018,0.819200039,0.788899994,0.769700003,0.759200001,0.753200006,0.747800016,0.740399981,0.728499985,0.710300016,0.686299992,0.657600021,0.625,0.59000001,0.554899979,0.521899986,0.492700005,0.468300009
43,Cuba,CUB,1.531599998,1.472399998,1.412300014,1.349800014,1.284399986,1.21590004,1.145199966,1.074600029,1.006599998,0.94289999,0.885599995,0.836699963,0.796500015,0.764900017,0.741599989,0.725899982,0.716699982,0.711899996,0.709299994,0.707200003,0.703800011,0.697900009,0.689300013,0.678200006,0.664499998
44,Curacao,CUW,1.846500015,1.809499931,1.781100082,1.764500046,1.759600067,1.764500046,1.775600052,1.7875,1.795499992,1.797100067,1.790600014,1.775900078,1.754599953,1.728100014,1.696299934,1.658399963,1.613199997,1.560700035,1.502200031,1.439599991,1.376000023,1.314599991,1.258199978,1.208699989,1.166800022
45,Cyprus,CYP,1.235499954,1.175300026,1.118099976,1.063700008,1.011900043,0.96260004,0.915799999,0.87130003,0.829100037,0.788899994,0.750400019,0.713000011,0.67670002,0.641699982,0.608500004,0.578399992,0.553000021,0.532999992,0.518499994,0.508900023,0.502699995,0.497800016,0.492299986,0.484700012,0.474399996
46,Czech Republic,CZE,1.194200039,1.139400005,1.079100037,1.012300014,0.939900017,0.864400005,0.789599991,0.71960001,0.657499981,0.604799986,0.561600018,0.526999998,0.498099995,0.472599983,0.449399996,0.427699995,0.407200003,0.388400006,0.371300006,0.355800009,0.341599989,0.328800011,0.31730001,0.307200003,0.298300004
47,Democratic Republic of Congo,COD,18.70820007,18.54450073,18.46519928,18.46950073,18.53910065,18.63179932,18.69179993,18.6673996,18.52169952,18.24140015,17.82660065,17.29539948,16.69400024,16.06620026,15.43739929,14.83049927,14.26040039,13.72680054,13.22969971,12.77419968,12.36220016,11.99089966,11.65009995,11.33000031,11.02549973
48,Denmark,DNK,0.881700039,0.838300037,0.792299986,0.747700024,0.706599998,0.670900011,0.641800022,0.618599987,0.599900007,0.585099983,0.572599983,0.560400009,0.546999979,0.53119998,0.513100004,0.493300009,0.473699999,0.455999994,0.441499996,0.430200005,0.421700001,0.414699984,0.407700014,0.399399996,0.389499998
