,Country,ID,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
114,Mauritius,MUS,69.425003,69.721001,69.972,70.153999,70.267998,70.338997,70.405998,70.510002,70.677002,70.912003,71.199997,71.510002,71.806,72.061996,72.272003,72.445999,72.603996,72.773003,72.970001,73.197998,73.449997,73.711998,73.964996,74.194,74.394997
117,Mexico,MEX,70.835999,71.235001,71.633003,72.028999,72.417999,72.795998,73.157997,73.498001,73.814003,74.102997,74.363998,74.598,74.808998,75.001999,75.18,75.347,75.504997,75.655998,75.802002,75.947998,76.096001,76.250999,76.412003,76.579002,76.752998
119,Moldova,MDA,67.642998,67.563004,67.407997,67.221001,67.029999,66.866997,66.761002,66.722,66.751999,66.851997,67.005997,67.184998,67.362,67.521004,67.665001,67.82,68.022003,68.302002,68.670998,69.119003,69.615997,70.116997,70.577003,70.960999,71.258003
120,Mongolia,MNG,60.268002,60.486,60.669998,60.841,61.014999,61.210999,61.446999,61.73,62.063,62.445999,62.868999,63.319,63.777,64.230003,64.670998,65.103996,65.539001,65.987,66.448997,66.919998,67.383003,67.82,68.214996,68.557999,68.847
122,Morocco,MAR,64.733002,65.252998,65.716003,66.128998,66.501999,66.848,67.183998,67.526001,67.889,68.283997,68.722,69.209,69.737999,70.295998,70.873001,71.456001,72.028999,72.580002,73.097,73.571999,73.999001,74.376999,74.717003,75.026001,75.308998
123,Mozambique,MOZ,42.915001,43.292999,43.744999,44.271999,44.862,45.491001,46.124001,46.736,47.308998,47.841,48.348,48.859001,49.405998,50.007,50.662998,51.362,52.078999,52.785,53.459,54.096001,54.700001,55.287998,55.877998,56.483002,57.098999
124,Myanmar,MMR,58.743,59.098999,59.448002,59.791,60.127998,60.463001,60.796001,61.131001,61.466999,61.801998,62.132999,62.452,62.757,63.046001,63.323002,63.597,63.880001,64.181,64.500999,64.837997,65.178001,65.505997,65.805,66.066002,66.285004
125,Namibia,NAM,61.539001,61.613998,61.518002,61.247002,60.806,60.192001,59.407001,58.494999,57.516998,56.533001,55.608002,54.798,54.145,53.693001,53.48,53.563,53.983002,54.712002,55.696999,56.882999,58.188999,59.527,60.814999,61.981998,62.980999
126,Nepal,NPL,54.259998,55.125,55.992001,56.852001,57.699001,58.528999,59.341,60.133999,60.909,61.660999,62.386002,63.082001,63.744999,64.375999,64.973,65.537003,66.066002,66.565002,67.036003,67.484001,67.914001,68.329002,68.732002,69.125999,69.511002
127,Netherlands,NLD,76.992996,77.098,77.202003,77.307999,77.416,77.528,77.641998,77.762001,77.889,78.028,78.186996,78.373001,78.589996,78.836998,79.110001,79.401001,79.702003,80.000999,80.287003,80.554001,80.796997,81.014,81.209999,81.389,81.555
129,New Zealand,NZL,75.360001,75.724998,76.082001,76.414001,76.716003,76.988998,77.244003,77.497002,77.760002,78.036003,78.323997,78.620003,78.914001,79.199997,79.473999,79.734001,79.980003,80.213997,80.438004,80.653,80.857002,81.050003,81.232002,81.404999,81.57
130,Nicaragua,NIC,64.168999,64.927002,65.641998,66.296997,66.886002,67.411003,67.890999,68.348999,68.807999,69.272003,69.741997,70.213997,70.675003,71.116997,71.537003,71.934998,72.313004,72.677002,73.028,73.369003,73.698997,74.015999,74.319,74.608002,74.884003
131,Niger,NER,43.540001,44.108002,44.710999,45.342999,45.995998,46.659,47.323002,47.979,48.622002,49.252998,49.874001,50.493999,51.123001,51.77,52.436001,53.126999,53.848999,54.592999,55.349998,56.105,56.838001,57.528,58.16,58.727001,59.228001
132,Nigeria,NGA,45.897999,45.873001,45.855,45.842999,45.841,45.852001,45.876999,45.921001,45.992001,46.101002,46.265999,46.508999,46.834,47.240002,47.716999,48.245998,48.801998,49.355999,49.887001,50.384998,50.847,51.278999,51.699001,52.120998,52.549
133,North Korea,PRK,69.896004,69.878998,69.491997,68.741997,67.697998,66.537003,65.495003,64.772003,64.492996,64.683998,65.267998,66.086998,66.925003,67.614998,68.101997,68.389,68.540001,68.676003,68.886002,69.186996,69.571999,70.011002,70.447998,70.842003,71.179001
134,Norway,NOR,76.728996,76.931999,77.146004,77.361,77.574997,77.782997,77.985001,78.183998,78.384003,78.585999,78.792999,79.010002,79.237,79.473999,79.720001,79.971001,80.222,80.468002,80.705002,80.93,81.139999,81.334999,81.517998,81.691002,81.856003
135,Oman,OMN,67.181,67.739998,68.274002,68.787003,69.283997,69.771004,70.250999,70.725998,71.197998,71.664001,72.125999,72.580002,73.022003,73.446999,73.850998,74.231003,74.580002,74.898003,75.188004,75.450996,75.694,75.921997,76.140999,76.358002,76.578003
136,Pakistan,PAK,60.049999,60.338001,60.620998,60.897999,61.168999,61.436001,61.700001,61.960999,62.220001,62.476002,62.727001,62.966999,63.195999,63.414001,63.625,63.835999,64.059998,64.303001,64.565002,64.845001,65.134003,65.418999,65.685997,65.927002,66.139
137,Palestine,PSE,68.084,68.425003,68.748001,69.056999,69.355003,69.641998,69.912003,70.162003,70.387001,70.592003,70.778,70.949997,71.114998,71.277,71.440002,71.605003,71.773003,71.942001,72.110001,72.277,72.444,72.612999,72.782997,72.954002,73.125999
138,Panama,PAN,72.987,73.218002,73.443001,73.663002,73.878998,74.089996,74.297997,74.500999,74.699997,74.894997,75.084,75.266998,75.443001,75.613998,75.781998,75.946999,76.113998,76.285004,76.459999,76.640999,76.828003,77.021004,77.216003,77.413002,77.610001
139,Papua New Guinea,PNG,58.865002,59.181999,59.507999,59.824001,60.127998,60.417999,60.698002,60.974998,61.254002,61.537998,61.832001,62.139,62.458,62.784,63.112999,63.432999,63.733002,64.005997,64.247002,64.455002,64.634003,64.791,64.936996,65.082001,65.230003
140,Paraguay,PRY,68.014,68.191002,68.370003,68.547997,68.726997,68.911003,69.108002,69.321999,69.556,69.807999,70.07,70.334999,70.593002,70.837997,71.067001,71.280998,71.485001,71.685997,71.887001,72.088997,72.285004,72.470001,72.638,72.786003,72.913002
141,Peru,PER,65.541,66.033997,66.528,67.024002,67.523003,68.026001,68.532997,69.041,69.543999,70.036003,70.512001,70.963997,71.389,71.783997,72.146004,72.473,72.764,73.023003,73.258003,73.474998,73.681,73.883003,74.087997,74.297997,74.517998
142,Philippines,PHL,65.255997,65.460999,65.656998,65.856003,66.058998,66.264999,66.471001,66.667999,66.850998,67.018997,67.169998,67.307999,67.433998,67.555,67.669998,67.782997,67.891998,68,68.105003,68.210999,68.32,68.432999,68.553001,68.68,68.813004
143,Poland,POL,70.822998,70.93,71.084,71.285004,71.532997,71.827003,72.164001,72.535004,72.922997,73.318001,73.699997,74.054001,74.372002,74.652,74.894997,75.112,75.319,75.532997,75.764999,76.017998,76.287003,76.557999,76.817001,77.053001,77.264
144,Polynesia,OWID,67.638,67.989998,68.337997,68.68,69.014999,69.341003,69.657997,69.966003,70.266998,70.560997,70.853996,71.151001,71.454002,71.764,72.081001,72.402,72.723,73.040001,73.347,73.639999,73.917999,74.178001,74.421997,74.653,74.871002
145,Portugal,PRT,74.496002,74.662003,74.825996,74.998001,75.182999,75.388,75.617996,75.871002,76.142998,76.433998,76.744003,77.071999,77.414001,77.763,78.114998,78.459999,78.793999,79.112,79.411003,79.689003,79.945999,80.183998,80.406998,80.620003,80.827003
147,Qatar,QAT,74.984001,75.138,75.282997,75.419998,75.551003,75.678001,75.802002,75.924004,76.044998,76.164001,76.278999,76.387001,76.487999,76.581001,76.667999,76.753998,76.843002,76.940002,77.049004,77.168999,77.301003,77.443001,77.589996,77.738998,77.888
149,Romania,ROU,69.535004,69.535004,69.528,69.516998,69.510002,69.526001,69.586998,69.708,69.898003,70.154999,70.470001,70.824997,71.196999,71.566002,71.924004,72.269997,72.610001,72.957001,73.313004,73.674004,74.026001,74.357002,74.653,74.907997,75.122002
150,Russia,RUS,68.045998,67.559998,67.068001,66.630997,66.278,66.008003,65.796997,65.607002,65.416,65.233002,65.081001,64.992996,65.001999,65.127998,65.375999,65.751999,66.250999,66.843002,67.490997,68.161003,68.813004,69.406998,69.922997,70.348999,70.679001
151,Rwanda,RWA,34.216999,30.434,28.101999,27.610001,29.003,31.976999,35.923,40.013,43.596001,46.411999,48.415001,49.792999,50.970001,52.268002,53.755001,55.43,57.219002,58.971001,60.564999,61.962002,63.139999,64.106003,64.911003,65.598,66.188004
152,Saint Lucia,LCA,71.108002,71.186996,71.235001,71.248001,71.235001,71.209,71.185997,71.183998,71.221001,71.306999,71.456001,71.676003,71.958,72.287003,72.652,73.028,73.392998,73.727997,74.019997,74.264999,74.464996,74.633003,74.788002,74.946999,75.116997
153,Saint Vincent and the Grenadines,VCT,70.139999,70.297997,70.425003,70.519997,70.584999,70.620003,70.627998,70.617996,70.599998,70.586998,70.593002,70.635002,70.719002,70.846001,71.014,71.218002,71.445999,71.682999,71.914001,72.129997,72.327003,72.500999,72.656998,72.802002,72.934998
154,Samoa,WSM,64.850998,65.384003,65.910004,66.424004,66.918999,67.389,67.827003,68.234001,68.612,68.967003,69.305,69.637001,69.970001,70.314003,70.672997,71.051003,71.450996,71.865997,72.288002,72.709999,73.122002,73.513,73.875,74.206001,74.503998
155,Sao Tome and Principe,STP,61.807999,61.972,62.132999,62.293999,62.453999,62.611,62.759998,62.902,63.041,63.181,63.338001,63.526001,63.754002,64.021004,64.321999,64.640999,64.956001,65.248001,65.5,65.709,65.875,66.008003,66.125,66.240997,66.361
156,Saudi Arabia,SAU,69.016998,69.428001,69.821999,70.200996,70.567001,70.921997,71.265999,71.594002,71.902,72.186996,72.440002,72.651001,72.82,72.947998,73.041,73.112,73.176003,73.245003,73.331001,73.440002,73.573997,73.730003,73.896004,74.066002,74.234001
157,Senegal,SEN,57.202,57.43,57.528999,57.535,57.48,57.404999,57.344002,57.327999,57.382999,57.533001,57.796001,58.18,58.665001,59.23,59.859001,60.541,61.263,62.007999,62.755001,63.485001,64.177002,64.814003,65.392998,65.914001,66.375999
159,Sierra Leone,SLE,37.348,36.745998,36.245998,35.888,35.705002,35.729,35.98,36.431999,37.055,37.821999,38.702,39.66,40.66,41.668999,42.66,43.624001,44.566002,45.5,46.431999,47.348,48.223999,49.034,49.762001,50.401001,50.951
160,Singapore,SGP,76.049004,76.417999,76.732002,76.988998,77.193001,77.358002,77.505997,77.661003,77.845001,78.067001,78.338997,78.664001,79.028999,79.419998,79.824997,80.230003,80.619003,80.982002,81.311996,81.602997,81.856003,82.078003,82.279999,82.473,82.662003
161,Slovakia,SVK,71.222,71.363998,71.528,71.712997,71.917,72.137001,72.366997,72.601997,72.836998,73.067001,73.288002,73.496002,73.692001,73.882004,74.069,74.262001,74.474998,74.713997,74.977997,75.264,75.559998,75.848999,76.115997,76.350998,76.550003
162,Slovenia,SVN,73.203003,73.429001,73.663002,73.915001,74.185997,74.473,74.768997,75.065002,75.355003,75.639999,75.926003,76.219002,76.528999,76.859001,77.209999,77.581001,77.969002,78.364998,78.761002,79.146004,79.509003,79.839996,80.133003,80.389999,80.610001
163,Solomon Islands,SLB,56.638,57.161999,57.796001,58.471001,59.153,59.821999,60.474998,61.126999,61.787998,62.449001,63.103001,63.743999,64.367996,64.971001,65.549004,66.103996,66.635002,67.147003,67.640999,68.117996,68.571999,69.000999,69.400002,69.771004,70.112999
164,Somalia,SOM,45.375,45.257999,45.359001,45.720001,46.334999,47.147999,48.064999,48.963001,49.750999,50.389,50.867001,51.210999,51.490002,51.761002,52.042,52.344002,52.666,52.995998,53.323002,53.652,53.986,54.332001,54.694,55.071999,55.466999
165,South Africa,ZAF,62.062,62.238998,62.250999,62.091999,61.756001,61.226002,60.490002,59.580002,58.548,57.450001,56.341,55.272999,54.299,53.480999,52.877998,52.567001,52.613998,53.009998,53.720001,54.701,55.888,57.201,58.544998,59.830002,60.993
166,South Korea,KOR,71.655998,72.146004,72.612,73.060997,73.494003,73.917999,74.336998,74.755997,75.179001,75.608002,76.046997,76.499001,76.959999,77.426003,77.892998,78.356003,78.810997,79.253998,79.678001,80.080002,80.456001,80.802002,81.119003,81.411003,81.678001
167,South Sudan,SSD,43.525002,44.231998,44.932999,45.612,46.257999,46.859001,47.409,47.916,48.386002,48.825001,49.238998,49.631001,50.013,50.393002,50.782001,51.189999,51.626999,52.095001,52.591,53.112999,53.654999,54.206001,54.756001,55.293999,55.817001
168,Spain,ESP,77.206001,77.365997,77.542999,77.736,77.945,78.167,78.397003,78.629997,78.862,79.093002,79.321999,79.553001,79.789001,80.032997,80.285004,80.544998,80.813004,81.086998,81.361,81.634003,81.898003,82.149002,82.385002,82.602997,82.802002
169,Sri Lanka,LKA,69.511002,69.627998,69.660004,69.593002,69.452003,69.309998,69.266998,69.399002,69.744003,70.295998,71.001999,71.775002,72.511002,73.127998,73.593002,73.896004,74.058998,74.143997,74.207001,74.269997,74.351997,74.461998,74.593002,74.740997,74.905998
170,Sudan,SDN,55.5,55.688,55.902,56.145,56.417,56.716,57.035999,57.372002,57.717999,58.07,58.43,58.800999,59.183998,59.582001,59.993,60.416,60.854,61.299999,61.749001,62.193001,62.619999,63.019001,63.383999,63.712002,64.001999
171,Suriname,SUR,67.392998,67.477997,67.554001,67.620003,67.677002,67.722,67.750999,67.767998,67.780998,67.797997,67.837997,67.917999,68.051003,68.238998,68.480003,68.767998,69.088997,69.421997,69.749001,70.056999,70.334999,70.578003,70.790001,70.975998,71.138
172,Swaziland,SWZ,60.368999,60.154999,59.639,58.835999,57.771,56.464001,54.942001,53.285,51.594002,49.967999,48.521,47.352001,46.507999,46.018002,45.904999,46.185001,46.846001,47.805,48.969002,50.259998,51.598,52.911999,54.158001,55.296001,56.286999
173,Sweden,SWE,77.637001,77.845001,78.063004,78.288002,78.516998,78.742996,78.962997,79.170998,79.366997,79.551003,79.724998,79.893997,80.061996,80.235001,80.413002,80.596001,80.780998,80.963997,81.142998,81.317001,81.486,81.650002,81.813004,81.974998,82.136002
174,Switzerland,CHE,77.568001,77.721001,77.889,78.079002,78.295998,78.537003,78.795998,79.064003,79.332001,79.597,79.858002,80.117996,80.377998,80.640999,80.903999,81.163002,81.413002,81.650002,81.872002,82.078003,82.269997,82.449997,82.625,82.796997,82.968002
175,Syria,SYR,70.553001,70.871002,71.167,71.444,71.708,71.960999,72.205002,72.439003,72.664001,72.882004,73.110001,73.371002,73.663002,73.967003,74.25,74.43,74.412003,74.152,73.648003,72.939003,72.108002,71.269997,70.549004,70.045998,69.817001
177,Tajikistan,TJK,63.148998,62.880001,62.719002,62.709999,62.868999,63.185001,63.618,64.105003,64.591003,65.053001,65.485001,65.893997,66.303001,66.726997,67.163002,67.607002,68.052002,68.487,68.902,69.290001,69.643997,69.958,70.234001,70.476997,70.690002
178,Tanzania,TZA,50.206001,49.952999,49.719002,49.540001,49.444,49.459999,49.609001,49.889,50.297001,50.831001,51.493,52.280998,53.173,54.141998,55.160999,56.195999,57.217999,58.209,59.155998,60.048,60.893002,61.713001,62.528,63.348,64.163002
179,Thailand,THA,70.25,70.303001,70.282997,70.240997,70.204002,70.192001,70.213997,70.265999,70.346001,70.461998,70.624001,70.841003,71.110001,71.424004,71.775002,72.149002,72.533997,72.915001,73.278999,73.616997,73.922997,74.196999,74.445999,74.678001,74.894997
180,Timor,TLS,48.469002,49.332001,50.272999,51.317001,52.466999,53.695999,54.953999,56.179001,57.325001,58.380001,59.360001,60.304001,61.250999,62.223,63.209,64.175003,65.068001,65.842003,66.472,66.956001,67.313004,67.578003,67.805,68.032997,68.285004
181,Togo,TGO,55.888,55.873001,55.734001,55.485001,55.146,54.756001,54.359001,54,53.720001,53.543999,53.488998,53.550999,53.707001,53.935001,54.23,54.598,55.048,55.577999,56.174,56.813999,57.465,58.091999,58.667999,59.174,59.601002
182,Tonga,TON,69.602997,69.722,69.832001,69.940002,70.050003,70.164001,70.285004,70.411003,70.541,70.674004,70.810997,70.948997,71.088997,71.228996,71.366997,71.503998,71.639,71.773003,71.905998,72.039001,72.172997,72.307999,72.445999,72.587997,72.732002
183,Trinidad and Tobago,TTO,68.007004,68.094002,68.170998,68.237999,68.295998,68.344002,68.384003,68.418999,68.452003,68.488998,68.531998,68.584,68.648003,68.723999,68.816002,68.927002,69.059998,69.213997,69.384003,69.567001,69.755997,69.942001,70.117996,70.279999,70.426003
184,Tunisia,TUN,68.788002,69.401001,69.989998,70.540001,71.042999,71.496002,71.898003,72.259003,72.585999,72.883003,73.154999,73.402,73.628998,73.835999,74.026001,74.199997,74.351997,74.483002,74.595001,74.695,74.792999,74.900002,75.023003,75.167,75.334999
185,Turkey,TUR,64.255997,64.757004,65.275002,65.815002,66.376999,66.962997,67.57,68.189003,68.806999,69.417,70.008003,70.570999,71.101997,71.599998,72.059998,72.481003,72.865997,73.219002,73.549004,73.859001,74.153999,74.436996,74.710999,74.976997,75.238998
186,Turkmenistan,TKM,62.811001,62.784,62.761002,62.757,62.785,62.849998,62.952,63.083,63.237,63.411999,63.612999,63.841999,64.100998,64.386002,64.693001,65.016998,65.353996,65.695,66.030998,66.355003,66.656998,66.928001,67.167,67.375,67.552002
187,Uganda,UGA,45.508999,45.057999,44.675999,44.388,44.223,44.220001,44.415001,44.811001,45.396999,46.16,47.077,48.119999,49.242001,50.394001,51.537998,52.639999,53.681,54.66,55.574001,56.409,57.153,57.796001,58.347,58.819,59.223999
188,Ukraine,UKR,69.834,69.454002,69.028,68.607002,68.221001,67.894997,67.643997,67.460999,67.337997,67.275002,67.257004,67.263,67.280998,67.306,67.346001,67.434998,67.614998,67.914001,68.334,68.862,69.457001,70.065002,70.629997,71.112,71.490997
189,United Arab Emirates,ARE,71.541,71.836998,72.122002,72.401001,72.674004,72.943001,73.209999,73.473,73.732002,73.987,74.238998,74.487,74.730003,74.968002,75.199997,75.421997,75.632004,75.828003,76.012001,76.182999,76.344002,76.498001,76.648003,76.797997,76.947998
190,United Kingdom,GBR,75.688004,75.902,76.110001,76.310997,76.503998,76.695,76.887001,77.086998,77.299004,77.525002,77.764,78.013,78.269997,78.528999,78.788002,79.049004,79.310997,79.577003,79.843002,80.108002,80.365997,80.610001,80.836998,81.044998,81.234001
191,United States,USA,75.251999,75.405998,75.568001,75.734001,75.903,76.07,76.230003,76.384003,76.531998,76.674004,76.815002,76.962997,77.121002,77.292,77.474998,77.667,77.859001,78.045998,78.223,78.387001,78.539001,78.681999,78.820999,78.959999,79.099998
193,Uruguay,URY,72.570999,72.758003,72.954002,73.161003,73.380997,73.612999,73.853996,74.098,74.341003,74.577003,74.805,75.022003,75.228996,75.427002,75.613998,75.792,75.960999,76.124001,76.281998,76.435997,76.587997,76.738998,76.889999,77.040001,77.190002
194,Uzbekistan,UZB,66.481003,66.424004,66.367996,66.335999,66.343002,66.396004,66.494003,66.625999,66.781998,66.959,67.153999,67.365997,67.594002,67.836998,68.094002,68.366997,68.663002,68.982002,69.319,69.665001,70.004997,70.321999,70.603996,70.844002,71.039001
195,Vanuatu,VUT,63.071999,63.527,63.986,64.444,64.897003,65.345001,65.783997,66.213997,66.634003,67.042999,67.438004,67.82,68.189003,68.544998,68.889,69.221001,69.541,69.851997,70.152,70.442001,70.721001,70.987999,71.240997,71.481003,71.709
196,Venezuela,VEN,69.804001,69.971001,70.165001,70.384003,70.627998,70.892998,71.176003,71.464996,71.751999,72.027,72.280998,72.507004,72.704002,72.872002,73.014999,73.134003,73.235001,73.327003,73.418999,73.515999,73.625,73.748001,73.885002,74.035004,74.195999
197,Vietnam,VNM,70.536003,70.825996,71.112999,71.399002,71.684998,71.968002,72.248001,72.518997,72.780998,73.029999,73.264999,73.487,73.695,73.892998,74.082001,74.263,74.438004,74.609001,74.777,74.945999,75.116997,75.293999,75.475998,75.663002,75.855003
199,World,OWID,64.170998,64.348999,64.519997,64.695,64.880997,65.083,65.305,65.544998,65.803001,66.079002,66.375999,66.694,67.029999,67.382004,67.746002,68.119003,68.497002,68.878998,69.258003,69.627998,69.984001,70.319,70.630997,70.919998,71.184998
200,Yemen,YEM,57.876999,58.220001,58.519001,58.786999,59.035999,59.275002,59.504002,59.723999,59.938999,60.154999,60.382,60.631001,60.903,61.200001,61.52,61.856998,62.205002,62.551998,62.888,63.208,63.507999,63.785999,64.045998,64.291,64.523003
201,Zambia,ZMB,45.002998,44.431,43.948002,43.563999,43.297001,43.166,43.182999,43.346001,43.653,44.104,44.702,45.448002,46.330002,47.330002,48.431999,49.630001,50.929001,52.313,53.749001,55.194,56.588001,57.872002,59.011002,59.981998,60.775002
202,Zimbabwe,ZWE,57.944,56.720001,55.337002,53.854,52.328999,50.811001,49.34,47.955002,46.705002,45.646999,44.841,44.326,44.109001,44.188,44.570999,45.282001,46.344002,47.719002,49.337002,51.122002,52.974998,54.799999,56.515999,58.053001,59.360001
