,Country,ID,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
49,Djibouti,DJI,0.2301086862,0.229395178,0.2299333449,0.2326213625,0.2334427764,0.2350195373,0.2354975183,0.2367990049,0.2376828146,0.2385706727,0.2403610858,0.240441271,0.2428668951,0.2448427176,0.2465103795,0.2494917442,0.2516144491,0.2535050161,0.2556313674,0.2576027857,0.2591983153,0.2603980973,0.2619254871,0.2644921241,0.2669183804
51,Dominican Republic,DOM,0.2677180507,0.2737516343,0.2795531491,0.2884097126,0.2970340371,0.308669074,0.3138516439,0.31800646,0.3241641582,0.3272238696,0.3297106378,0.3287813806,0.3278682903,0.3306597315,0.3322675818,0.3352612784,0.3398226796,0.3424824994,0.3468346688,0.349798883,0.3551567338,0.3618213396,0.3683094366,0.3784352911,0.3877974498
52,Ecuador,ECU,0.3092787065,0.3072746483,0.3086993522,0.3117360315,0.3136524787,0.3158688249,0.3132963748,0.3176973791,0.3193096237,0.3207565833,0.3220396004,0.3229428412,0.3257532953,0.327339839,0.3310941733,0.3338041794,0.3381319471,0.3422118977,0.3459802278,0.350267374,0.3537486628,0.3563133759,0.3592237648,0.3617512139,0.3633379123
53,Egypt,EGY,0.1324806323,0.1348366735,0.1356180608,0.138500174,0.1421528488,0.1446466355,0.1476480643,0.1508288965,0.1526879897,0.1572029734,0.1613284662,0.1672018901,0.1717949931,0.1778613394,0.1821229763,0.1875251649,0.1918427975,0.1960523349,0.2010710979,0.2056412245,0.2102178126,0.2127769841,0.2156171354,0.2169453765,0.2190439883
54,El Salvador,SLV,0.2131015607,0.2197749743,0.2270888233,0.23320129,0.2414809178,0.2465678451,0.2547326457,0.262316931,0.2664882622,0.2703551434,0.2752870768,0.2766567627,0.2819935476,0.2862661601,0.2890943775,0.2939794061,0.2979365749,0.3014720025,0.3057361817,0.3100807681,0.3137372904,0.318147847,0.3223796434,0.3294043275,0.3353195057
55,Equatorial Guinea,GNQ,0.2787334578,0.2770975119,0.2754793815,0.2757711552,0.2761670333,0.2777998258,0.2776218511,0.2711903357,0.2697839186,0.2675102153,0.2676497949,0.2691514239,0.2689574795,0.2734041288,0.2780828364,0.2844990525,0.2908983618,0.2963549495,0.3030948096,0.3081837044,0.3149435103,0.3185861163,0.3232074462,0.3273708334,0.3310763874
56,Eritrea,ERI,0.3028232295,0.2972349991,0.2871629612,0.2801934002,0.2752945308,0.2715035069,0.2701643614,0.267769665,0.2685566232,0.2654577588,0.2688957014,0.2705685764,0.2730822485,0.273167382,0.2755154424,0.2783113753,0.2802958234,0.2809423835,0.2842392938,0.2861771174,0.2883446431,0.2904016418,0.2918395129,0.2948952244,0.2957810134
57,Estonia,EST,0.6828255822,0.7202704987,0.7459825741,0.7933962344,0.8259032,0.837180122,0.8179759347,0.8313774398,0.854538923,0.848493297,0.8630729211,0.8890574411,0.898726964,0.9263796044,0.9577292936,0.9852885278,0.9895532134,0.9992213504,0.9960582441,0.9996617291,0.9955213152,1.0268757147,1.0514443664,1.0637335585,1.0751940581
58,Ethiopia,ETH,0.3452107372,0.3388208141,0.3325945332,0.3270933279,0.323871118,0.3228060008,0.3145360472,0.3105005754,0.3058091009,0.3043428994,0.3040839858,0.3003665745,0.2967046795,0.2936389558,0.2899571853,0.2864026887,0.2825330125,0.2781763211,0.2747060758,0.2744551331,0.2731428204,0.2726893707,0.2737368319,0.2732805252,0.2738798276
59,Fiji,FJI,0.3705262777,0.3793136008,0.3868866591,0.3965146795,0.4056105181,0.4144682566,0.4213533077,0.4304264118,0.4361023941,0.4438076155,0.447468844,0.4522503852,0.4575941933,0.4678860898,0.4768261829,0.4876369579,0.5015094533,0.512380774,0.5222229512,0.5357478707,0.5490793977,0.5639598289,0.5800099355,0.5965872003,0.6160632784
60,Finland,FIN,0.8954351419,0.9034208121,0.9126502544,0.9220402899,0.9322167587,0.9578100507,0.9826654898,1.011065888,1.0381635962,1.0669100959,1.1010064636,1.1169223464,1.1291864451,1.1454823722,1.1623683035,1.1821124773,1.1852938125,1.1903558205,1.1969686322,1.2002456243,1.2093209425,1.2172378752,1.2228431012,1.2285535912,1.2261934978
