Entity,Code,Year,Discontinued breastfeeding (deaths),Non-exclusive breastfeeding (deaths),Child stunting (deaths),Low birth weight (deaths),Drug use (deaths),No access to handwashing facility (deaths),Secondhand smoke (deaths),Poor sanitation (deaths),Unsafe water source (deaths),Household air pollution (deaths),Outdoor air pollution (deaths),High body-mass index (obesity) (deaths),High blood pressure (deaths),High blood sugar (deaths),Child wasting (deaths),Iron deficiency (deaths)
Kuwait,KWT,2006,0.238146324162,5.63248208125,1.02061775316,124.97566145,0.00767202548524,1.21427230256,4.65823638579,0.647461408752,1.80831003075,0.22080859758,11.2645322875,0.251282949995,0.042411686332,0.594192333729,12.1771757958,0.018059778108
Kuwait,KWT,2010,0.301864413219,6.85429541451,1.18082434457,142.741348678,0.010137457481,1.43759700457,5.96073472972,0.736119771719,2.10551271826,0.147728231074,16.6165156674,0.254036365693,0.0458178529484,0.586035875119,15.0151486524,0.0215592302126
Kuwait,KWT,2016,0.241670224883,5.58205202968,0.897490647636,110.257456191,0.0101700845753,1.12663077111,4.72411183914,0.578240532202,1.63645759815,0.054540205425,14.1280992519,0.186522489766,0.0399329706231,0.403261706163,12.4882690116,0.0267054783756
Kyrgyzstan,KGZ,1990,24.9954696522,580.817241772,468.611298947,1370.7191371,0.0145658195076,267.549963265,339.394183348,476.111007377,474.193561346,1068.01677969,538.062015996,0.0261390880337,0.0909306821996,1.51252254374,1974.38417569,0.0776317183777
Kyrgyzstan,KGZ,1995,17.5008512171,406.390364476,335.462333278,1035.75928625,0.0131799307613,188.252769843,241.329415609,351.62341425,355.932216215,685.925884393,331.277192142,0.0184806314975,0.0985923853204,1.32294377694,1418.68114685,0.0704060069731
Kyrgyzstan,KGZ,2000,10.9879169997,263.69844269,200.640262468,843.731418522,0.0136653987378,130.018742511,151.39512167,239.047460498,249.344630637,445.411752505,222.678298253,0.0127690242301,0.114312793993,1.08384915427,1034.71483399,0.0554516756298
Kyrgyzstan,KGZ,2005,6.37098312039,173.139148075,121.516037175,972.514786638,0.0169472710129,76.7850415643,118.531655269,146.4115162,145.209823165,327.088573748,171.179343248,0.00860379675731,0.118422604733,0.933350482303,790.152745532,0.0453695702076
Kyrgyzstan,KGZ,2006,6.36449296372,167.100086943,119.629032885,1007.34561454,0.0182354441177,73.210675281,116.821194259,146.718568419,143.723125692,308.43990651,167.535791675,0.00806282624281,0.121110049957,0.936579414665,768.653792494,0.0468407612425
Kyrgyzstan,KGZ,2010,6.06109353585,150.488811931,119.657858669,1218.51712036,0.025752382243,63.2231195765,104.181004995,142.593865097,134.103494629,253.95967936,166.996991502,0.00763495551428,0.136993310047,0.989798311075,719.906528663,0.0570548432861
Kyrgyzstan,KGZ,2016,4.76385388661,106.562736021,74.9401849921,1127.61868811,0.0297280733231,42.5418964583,78.5455319266,107.494227553,97.0498468788,156.955487344,141.84203032,0.00882766904584,0.14438439811,0.939350654814,560.631237521,0.0806233057789
Laos,LAO,1990,60.5174532752,2027.15306233,3616.58641805,5409.29368637,0.107121913872,1810.42472941,1284.16010609,3044.22850157,3060.83920056,4237.08961645,1705.40932123,4.91273571804,1.81668382553,10.7688128294,10821.9052146,0.0662946792754
Laos,LAO,1995,54.7916712892,1924.01328105,3775.24859964,5675.27061658,0.127976143899,1633.52737316,1268.2451213,2660.65153301,2672.87811313,4331.85741709,1788.23880298,5.84212573227,1.9368166531,12.3689624763,10282.5171224,0.0542808014954
Laos,LAO,2000,37.6370248112,1472.77258246,2982.32504531,5031.64832299,0.131829794444,1250.62409055,1087.04664188,1695.45599031,1736.26912484,3738.87788489,1573.06535392,5.1066765133,1.61497695368,12.1562258386,8271.73207611,0.05004294097
Laos,LAO,2005,32.5891427452,1149.97200009,1744.49517122,4287.51357823,0.127859394347,1044.8451817,961.317246986,1222.08322934,1292.78224872,3106.67310591,1430.40848397,3.80518973731,1.42601656458,12.0150323939,5991.88617101,0.0790260689462
Laos,LAO,2006,31.1518009432,1075.62744802,1625.8237797,4210.22109474,0.128223905939,983.572245328,896.53521118,1130.99538308,1199.05540453,2914.65033945,1335.35045872,3.40353333344,1.34326283366,11.4989236756,5615.07773113,0.0820913645646
Laos,LAO,2010,28.4360462209,842.735114289,1053.40055366,3889.84346372,0.131765966759,816.493695456,759.334731132,872.582079526,930.215726013,2490.1735042,1123.48023243,3.57055226975,1.2869598037,11.5198481517,4397.24793502,0.129960312024
Laos,LAO,2016,20.1906124021,575.118902665,685.61765494,3318.91790564,0.0529860239257,519.875792193,515.664652285,494.522590543,538.214851198,1792.93121756,841.349809904,3.30989909312,1.08714092868,10.1156560843,3089.18685178,0.20339194582
Latin America and Caribbean,,1990,5579.41280135,42809.6240753,25831.2905057,100252.540804,5.32819370343,35202.1273567,12156.6171432,51076.5870012,63218.8115488,30338.65973,18967.3205763,253.917557542,34.6611274753,511.921335377,141785.358041,5.42606839887
Latin America and Caribbean,,1995,3330.84713738,27224.2656952,16479.2842067,85651.3341978,5.44915039701,21938.5607628,8597.31869934,32037.3866866,37585.2078577,20314.3300362,15308.1061661,196.86377226,29.3925727035,429.9244096,100731.821839,5.66818936754
Latin America and Caribbean,,2000,1830.85023279,15463.0142484,9681.84921878,69435.3602527,5.71628828115,12710.0752364,5517.45115875,17604.5465468,20674.065909,13045.3666827,11477.7785802,124.02188494,23.7428896854,336.380050674,64776.0847402,6.25618134819
Latin America and Caribbean,,2005,1057.14557719,9753.47136545,6174.34337633,56493.4439665,5.04970219091,8286.40464094,3718.32695061,10474.2407947,12745.1019522,9301.62188347,8624.5518391,85.4338486217,20.4290478661,272.466427671,42371.6601419,6.81375381027
Latin America and Caribbean,,2006,946.158309679,8942.70601364,5674.29591781,54015.0822105,4.89948487539,7627.06168256,3423.25507756,9448.68400863,11531.9132988,8682.18496422,7842.8466744,79.9275771079,19.9977381981,265.945393159,38791.3760137,6.89524092024
Latin America and Caribbean,,2010,704.09675825,7236.04103989,4344.86926965,46255.9758069,4.64180442993,6779.37265313,2508.53761087,8459.05481677,10268.4001568,6302.29141613,5351.52225781,63.4670905927,18.1019927917,228.069183569,30027.9018893,6.99602343853
Latin America and Caribbean,,2016,398.31118888,4298.26151486,2487.6406965,35553.1947726,4.03335851301,3382.05233788,1840.91057293,3750.34372237,4723.1468741,3383.52249,3728.29961101,47.3383577694,14.4262874671,168.436415505,17874.7920035,7.09670311958
Latvia,LVA,1990,0.597972259854,7.96102062166,3.70292686245,53.4693926603,0.00433706368249,1.41634412726,7.29194292644,2.27135940702,3.20859672062,3.84770411473,10.8912819418,0.00438742373437,0.012882500832,0.19232564183,26.1573451289,0.257036686092
Latvia,LVA,1995,0.479921780245,6.96171603723,3.17176097489,31.9961229042,0.0033464609251,1.25549450696,7.40709101308,1.81603538517,2.64028685648,3.43172709338,8.40669923148,0.00236274074079,0.00953185091038,0.139850525095,20.9303195003,0.0850987493723
Latvia,LVA,2000,0.173005192777,2.68466865265,0.97801410893,19.4231153029,0.00259077041799,0.463328498366,3.12298622424,0.684621444364,1.00031852148,1.28348860777,2.9411172839,0.000640468433068,0.0055672327332,0.0678630174708,7.59813819206,0.024953033681
Latvia,LVA,2005,0.0747069345097,1.83050128048,0.549366910264,14.4250256552,0.00316360744359,0.282696426397,2.68378059356,0.297852663395,0.441785154012,1.00411759839,2.30749634151,0.000449891556436,0.00466419528654,0.057816341965,5.38467753049,0.0235278994215
Latvia,LVA,2006,0.0724608731653,1.80085035794,0.516598592378,15.0378774388,0.00335532319656,0.272725685477,2.67809711295,0.286178899589,0.422923370672,0.964606769266,2.31734694768,0.000445886693323,0.0046277521986,0.0592039021613,5.15732397384,0.0247360334072
Latvia,LVA,2010,0.0570776090162,1.30935780115,0.363057454089,11.3193912162,0.00318471626949,0.19160173016,1.92261968714,0.230556491934,0.332741774957,0.631877628167,1.76044130002,0.000387438276277,0.00431152961319,0.0555704688846,4.07927740135,0.0329204874312
Latvia,LVA,2016,0.0381868267266,0.826561689212,0.20610045016,8.25053155642,0.0031987340012,0.116278788239,1.13878343391,0.154871019707,0.216698131686,0.319409772298,0.87847127118,0.00030171823356,0.00314856015527,0.0331540450452,2.50645656728,0.0262826507775
Lebanon,LBN,1990,3.3415960617,37.2558190607,37.0807959207,550.612381306,0.0372180094105,14.4383595514,36.1567846923,19.3425620808,33.8565395022,0.0614117088344,28.78937424,0.284068523579,0.0878690034383,1.90884183547,138.864257212,0.0592206323042
Lebanon,LBN,1995,2.13785212647,22.0286123041,13.8678569882,432.33599571,0.0334687339949,8.77295723667,22.3185366164,9.80342416956,21.4185011097,0.0212106454696,17.5595514441,0.304736104502,0.0809893911977,1.39744096068,73.5140045218,0.064948939512
Lebanon,LBN,2000,1.29075009273,11.8226795907,7.70922780819,287.616546736,0.0265793026631,6.07757723865,10.6705231153,3.91374349475,13.0600084446,0.00613702773128,9.51360278161,0.190570098609,0.0572150731752,0.746735195481,41.6456293169,0.0488747653777
Lebanon,LBN,2005,0.946194051496,8.06255666709,5.37439202086,196.369237948,0.0231437375614,4.81726198038,6.00176976335,2.425958718,9.74796516798,0.00208879296246,5.76075532228,0.0995259248776,0.0428333601089,0.47715583282,27.1132468481,0.0367575038158
Lebanon,LBN,2006,0.889296690449,7.61253794222,5.37774132419,185.668432167,0.0229534151091,4.46926156193,5.4631218463,2.21878029225,9.0590077159,0.00174241053239,5.42921152137,0.0860649231811,0.0404203298645,0.447588931717,26.356490325,0.0347980332234
Lebanon,LBN,2010,0.754845054902,6.36863032709,2.61067042602,157.150436667,0.0233559237351,3.38788681125,4.42207627507,1.70983570133,7.13201925859,0.000957285911053,4.92219242935,0.0639711129944,0.0403374951874,0.411599433732,19.5948908409,0.0365285266891
Lebanon,LBN,2016,0.691428374646,5.60610947571,1.90869276759,150.473755898,0.0288247799589,2.58569653522,3.36394371824,1.45168897194,5.90207478156,0.000465666209325,4.65578674436,0.0567424881106,0.0419947959614,0.390297691532,16.8371538604,0.0413318128743
Lesotho,LSO,1990,17.8718987817,385.692330495,270.629684459,660.558636509,0.00458456002027,662.979386386,110.219299315,842.293329336,960.002241398,256.124783371,118.202671334,0.31943213698,0.181752078506,0.627633533482,1508.2842996,0.0137390988579
Lesotho,LSO,1995,17.3389768527,372.686419912,270.310614144,681.691929404,0.00523250389795,631.359512024,110.583526235,793.259371564,901.001598607,258.911652427,124.426910755,0.34060577502,0.167027316457,0.605395534062,1429.75703539,0.0120630634193
Lesotho,LSO,2000,20.8190297577,372.081767848,396.553213872,772.893920095,0.0066205813815,682.89905701,133.425600196,835.628001326,943.674014334,319.702877531,160.188005045,0.456497681533,0.196636624593,0.747104514382,1456.07906589,0.00939576875413
Lesotho,LSO,2005,27.6191558659,338.099354949,327.742089693,859.073677159,0.00936179182585,701.049572858,147.488554602,834.002002334,944.881691491,342.937479902,172.766296451,0.564431114876,0.241417668678,0.933585706996,1435.33705731,0.00881435817759
Lesotho,LSO,2006,29.146107363,336.238962908,327.041652797,874.812698956,0.0101001877877,700.917966014,146.331077536,832.183999977,945.053911043,338.09113545,167.899986647,0.555021613997,0.247027886427,0.954956308553,1430.3750412,0.00903490290262
Lesotho,LSO,2010,34.495492688,318.922809218,270.875721716,812.090164034,0.0112953692546,667.826150645,117.833064807,807.702579282,922.714543205,268.754103968,126.339845344,0.496467307334,0.260879995859,1.02364732336,1303.06565699,0.0129173407127
Lesotho,LSO,2016,27.7232405175,239.205659609,180.739720073,659.333341516,0.011328424534,486.903272534,78.4583044203,582.598600334,662.85159624,178.72853695,107.498272745,0.405850888256,0.222924444353,0.935887936278,917.684251873,0.0161292529566
Liberia,LBR,1990,107.992488703,1082.77622439,1741.12996971,1609.65079662,0.0156558745764,1927.56880578,173.199573323,2058.2261296,2402.74554814,1648.81827915,286.906270076,1.51433155322,0.557334778219,4.35142384435,5311.32321796,0.056299386228
Liberia,LBR,1995,96.6451962937,1162.43138617,1680.75472275,1521.80842223,0.0143525761327,2252.81030034,137.978073098,2669.44419454,3099.58381025,1376.80650087,233.405390978,1.19964237687,0.432628990926,3.26462477331,5385.41604898,0.0459513411841
Liberia,LBR,2000,91.5468480588,1250.02800374,1595.11438416,1747.52565865,0.0180059515506,2594.12838958,117.424137112,3244.43108818,3751.07859513,1214.19886456,209.416985824,0.91871096175,0.391830738378,3.02597806928,5642.6058641,0.0443659166493
Liberia,LBR,2005,74.6091901891,849.287662425,795.249007301,1437.24527169,0.0162791628942,1971.25292086,69.0290381736,2490.70542043,2919.49133708,762.704972245,118.962411199,0.669144916037,0.291053421419,2.36903293804,4050.86108259,0.0377536017885
Liberia,LBR,2006,70.8430648998,797.93430525,722.882606549,1407.75162965,0.0163719484246,1874.42730976,63.7189168401,2365.07328938,2781.42626321,708.752079772,110.5701226,0.620811073832,0.272869147267,2.25857425425,3807.16932219,0.0361345998792
Liberia,LBR,2010,62.6889250185,663.797008404,592.808212484,1358.11094935,0.0181910105679,1649.3567016,53.6470531198,2033.09760323,2449.31326348,615.835330119,97.2401117989,0.586295817591,0.264420193558,2.2396320008,3343.33962393,0.042428744262
Liberia,LBR,2016,42.9381865537,423.451290424,398.919422612,1161.04164896,0.0191458812288,1108.11641645,36.5780355459,1305.9976473,1625.13658254,447.513244034,131.00716833,0.493405525889,0.211067707253,1.89317100014,2316.34190071,0.0480427503244
Libya,LBY,1990,9.54843902134,87.0686850862,69.7445640856,999.021895486,0.0517160794485,32.388297885,37.4609860311,102.611913699,109.863873579,13.3642096465,107.205603423,1.41868288068,0.759537336304,4.22982155001,336.119213642,0.0991543269706
Libya,LBY,1995,6.13378041397,57.3047608472,40.4767596438,964.044487793,0.0507500843046,20.7767882537,27.5034114828,65.8258416228,70.8227546068,7.23973212157,79.3196817776,1.30717776978,0.747766381153,3.66085269817,225.020759754,0.116762530992
Libya,LBY,2000,3.94978993103,38.7138259041,29.8023938831,927.787220842,0.0539638676499,14.8987815515,19.8024704613,40.8254532713,44.4127222215,3.6288579523,62.2369550606,1.20160255968,0.778847091423,3.20823062613,167.419375525,0.120977973381
Libya,LBY,2005,2.81612714824,26.8105822365,22.3735602096,775.060293423,0.0555777779582,10.6697427997,13.18956491,25.5477583251,29.3647205882,1.34029235773,46.3859536282,1.00136789039,0.737205660153,2.66493960167,126.712250723,0.120206040581
Libya,LBY,2006,2.64478355868,24.711391266,19.4005018288,723.242110289,0.0551792834068,9.77346238561,12.1707189914,22.8517452767,26.8729524239,1.0667563102,43.8715314733,0.955187781284,0.720194795449,2.52838307177,115.972627278,0.119684097378
Libya,LBY,2010,1.94809480758,16.7325611513,12.0128850192,489.749853349,0.0494167057881,6.3459290459,7.53170664077,13.2204592546,17.8775357995,0.360722208088,31.299248913,0.704139754005,0.606797202574,1.86409726816,78.7633136709,0.108628653077
Libya,LBY,2016,0.849161055757,7.53628883669,5.57550393534,227.199798327,0.0326628566885,3.01781091874,3.49602229748,5.58474729659,8.48806188357,0.0693802272918,14.6107141275,0.354413513154,0.357166569323,0.878544478299,38.2949849181,0.0687435474623
Lithuania,LTU,1990,0.868360762819,9.29939672696,3.85636243445,117.0675966,0.00591963704419,1.53052738197,9.1339192515,2.70079227605,3.79893217492,0.514309162588,10.2859753608,0.00918702944206,0.022272621199,0.34474169004,27.4686439853,0.292905903078
Lithuania,LTU,1995,0.64925255111,8.60808447533,3.81073496067,83.7459099656,0.00508228698176,1.32102921572,8.90277227482,1.9339774167,2.85256440782,0.450926037458,8.62946619987,0.00659159295071,0.0215599608071,0.338866441125,24.5374815482,0.0331769342248
Lithuania,LTU,2000,0.234985621125,5.29497536731,2.09011701792,50.5033089508,0.00436434000288,0.716037713715,6.00129332816,0.686417722818,0.990196483916,0.309013660115,5.43776047672,0.0025547843917,0.0135946460191,0.195325972515,16.0857133488,0.0214911193729
Lithuania,LTU,2005,0.116660815593,3.63546270664,1.07932192385,36.1125916097,0.00435508142909,0.425375147009,3.96246608516,0.334449105204,0.472310417692,0.349965145578,3.70132991245,0.00115712386752,0.00918579698039,0.123558485079,10.2032305683,0.0184064951679
Lithuania,LTU,2006,0.119784269182,3.63208168903,1.01280304724,35.7247943752,0.00465505578343,0.415020308766,3.95824161238,0.34081005503,0.480566198214,0.337118601301,3.69704064765,0.00112724288455,0.00905159261186,0.123859433752,9.79508621804,0.0177783699547
Lithuania,LTU,2010,0.114240617839,2.43438752977,0.57286674577,23.525373027,0.00505773490496,0.271422919136,2.56530204897,0.31453396442,0.443803520358,0.196453788279,2.45796749835,0.000883774883169,0.00790791462901,0.0839737444559,6.07372228757,0.0195619322674
Lithuania,LTU,2016,0.0987210739906,1.84903102657,0.379255461207,15.7882776393,0.00470225299161,0.194562210979,1.74646610312,0.266141100454,0.377771417589,0.1211405135,1.62160059331,0.000773381173468,0.00647552397112,0.0602308209621,4.44617491279,0.0160587645598
Luxembourg,LUX,1990,0.0226325410555,0.255741627599,0.0257169285375,7.33178378301,0.000757300089398,0.0200000711485,0.314369412605,0.0172996348536,0.0224422466484,0.0138985081625,0.240742538977,0.0068512815035,0.00249576078923,0.0341435416957,0.52070191657,0.00119932213045
Luxembourg,LUX,1995,0.0169484922096,0.178507189843,0.0146108838265,5.44900318057,0.000853193810297,0.0143392600085,0.223759762108,0.00985242666943,0.0139508983305,0.00684785443058,0.158620259323,0.00566617480717,0.00254702348586,0.0239004251326,0.354470226502,0.00102654366815
Luxembourg,LUX,2000,0.0198239756484,0.17312133431,0.0120876750463,4.24558872655,0.000933041115988,0.0139361347211,0.179531564795,0.00847903185494,0.015085640193,0.00461468173023,0.12487778927,0.00446110910152,0.00257708745175,0.0190019631155,0.301314440427,0.000694266975571
Luxembourg,LUX,2005,0.0247113163643,0.165001236875,0.00930568901193,2.59555154962,0.000925540716652,0.0137762176127,0.11834484249,0.00834914945817,0.0190909126951,0.00254914422587,0.0807194558685,0.00265359612223,0.00227595232521,0.0135711529612,0.23288018485,0.000719384689466
Luxembourg,LUX,2006,0.0246770291934,0.157916396962,0.00861428253049,2.28286877369,0.000925848266818,0.0133361272323,0.106817039974,0.0080842831261,0.0191436653466,0.00216604876548,0.0725862733932,0.00233187175981,0.00218370561665,0.0121690387344,0.218112423333,0.000716512861175
Luxembourg,LUX,2010,0.0313293140262,0.18300986531,0.00895038878557,2.15856186772,0.00104256526249,0.015561252767,0.10057477424,0.00920788058832,0.0244162711405,0.00169463263522,0.0696896645391,0.00218999744576,0.00227166058728,0.0118379202762,0.234172010376,0.000789783315839
Luxembourg,LUX,2016,0.0250776649827,0.136996577059,0.00628577188384,1.69797204006,0.00109866853103,0.0117559797314,0.065012128739,0.00638280300975,0.0189596986314,0.000858809016417,0.0463085014892,0.00147852580694,0.0018929035624,0.00847608958273,0.169498337883,0.000797050450737
Macedonia,MKD,1990,12.5206478229,83.5403836885,15.9165027407,324.41662964,0.00620563387923,10.4182283093,45.9732547312,40.2345322276,58.3818039396,56.7017313529,59.9889801375,0.0239903190671,0.0408023594343,0.399047460946,179.035593929,0.0136855949915
Macedonia,MKD,1995,6.94858114625,42.3442279071,7.54668943501,242.29577478,0.00479140286819,5.55267365717,19.5528568969,22.441968241,33.8712720886,21.5817948436,22.1654125283,0.0144814407082,0.029530774149,0.248555411919,89.8286110651,0.0108110321023
Macedonia,MKD,2000,2.09150518286,13.9204137606,2.72369055357,139.382628057,0.00380366133562,1.66986106904,7.67963227042,6.52499909972,10.6183087118,7.40077246543,7.91947283273,0.00740046971019,0.0217219976719,0.149457006862,33.8484072362,0.00889871572643
Macedonia,MKD,2005,0.668398763857,6.22478932685,1.76994760952,119.508621521,0.00408433064953,0.64240475599,5.83128538024,1.87834212759,3.37555922976,5.15799623972,5.49223173269,0.00590585441725,0.0217597977029,0.139586508089,20.0500676272,0.0140082856824
Macedonia,MKD,2006,0.503747308029,5.15096087581,1.54899730754,109.922103351,0.00395340820839,0.513609660204,5.225220997,1.38753541589,2.52887461405,4.46409758617,5.02619393978,0.004989955522,0.0209389135075,0.125359907594,16.9634986241,0.0145343188844
Macedonia,MKD,2010,0.270159359837,3.32509006892,1.13703312835,92.5332735388,0.00404246877582,0.310361885479,3.8541968833,0.673286717139,1.31581416821,2.89598240133,4.02246178257,0.0035791538432,0.0196021445286,0.097676914027,11.1844220581,0.0154375459226
Macedonia,MKD,2016,0.223880573838,2.98025126718,0.891050523428,89.4999579554,0.00463907301896,0.262191610498,3.55658522109,0.524509118335,1.04951679766,2.13599577638,3.56688770467,0.00337067185372,0.0197548826228,0.0944898708684,9.52439624027,0.0155146575397
Madagascar,MDG,1990,337.629713031,3608.57514715,7526.37757758,7267.27504757,0.0792802074948,8498.61955261,1132.44056336,10690.9061405,11535.216475,6472.09045432,1970.00599241,14.5991283923,2.19964914252,3.75621777788,29285.2718944,0.367390249621
Madagascar,MDG,1995,282.495494443,3441.84993117,7131.29932646,7694.97234043,0.0891053023332,8255.63458826,1020.19636711,10092.8151953,10862.457972,6968.12861384,2163.38067194,16.2166522747,2.30290378928,3.71507809006,29054.3976731,0.521688186522
Madagascar,MDG,2000,290.483920784,3450.22485006,6551.43963992,7966.32820744,0.0870982004829,9068.02737644,783.571784953,11634.2471083,12608.2641105,6088.45938011,1921.57748623,15.3899213089,1.83888901815,3.14469177232,29697.1383121,0.384084417458
Madagascar,MDG,2005,256.550255875,2900.84028877,5091.28451077,8232.15035086,0.0914569320123,8426.60872321,617.788822152,10904.3945873,11885.4482545,5373.97776456,1632.02398005,15.6572421965,1.58174693727,2.95618916599,28064.7181394,0.320730019251
Madagascar,MDG,2006,255.400626134,2922.59667597,4994.96467751,8287.86797471,0.0927204511199,8475.24215414,581.732742231,11011.6124469,11994.8920781,5306.03335125,1599.32491217,15.6847205399,1.56325496593,2.96667270207,28277.6232592,0.312666789374
Madagascar,MDG,2010,252.890687497,3037.57506833,5420.31360698,8686.61095256,0.102469386137,8762.04883708,520.798785343,11352.2207655,12397.2319792,5588.84329009,1630.19185448,17.8037663597,1.7408196291,3.35162814129,31715.1056725,0.325410665319
Madagascar,MDG,2016,183.34389312,2337.16151695,3928.8174569,8570.30462916,0.114405299692,6439.89878475,457.042695669,7833.72936671,8614.2274322,5205.41533342,1821.16166869,18.7496262146,1.63538000819,3.41327525237,25668.4420864,0.470264471038
Malawi,MWI,1990,375.394709225,5665.15092443,7838.64693525,8384.97991258,0.0954051088936,10082.2483602,837.978604058,13065.7358241,14622.0905672,7593.87102835,3071.56894906,23.2178971895,3.0878664038,7.23641542906,29967.6017381,0.311628245894
Malawi,MWI,1995,242.048427999,3961.31130162,6458.97164634,7239.79152367,0.0807925758219,7747.34666317,583.653653316,9538.8504725,10638.2547207,7165.82249762,2898.41556196,19.5819985598,2.46300187696,5.90524616826,26221.8601311,0.260232534414
Malawi,MWI,2000,147.111232745,2733.69470542,5409.70503213,7163.92877105,0.082016107107,6648.04007635,477.863084619,7272.2690515,8100.37369659,7728.32526286,3178.66547353,17.876531146,2.21482656679,5.46624982224,22468.3569031,0.268753192867
Malawi,MWI,2005,97.3741001432,1742.30657623,4046.24587615,6441.24221318,0.0852441422999,5413.84467676,286.48317623,5810.79293183,6507.30319667,5791.29503911,2411.23717471,12.6549161631,1.56567678033,4.26567931876,16073.7823633,0.314118838907
Malawi,MWI,2006,91.510748973,1627.94392143,3563.29728945,6442.33957982,0.0878942899568,5133.86985427,264.906837216,5459.39253677,6126.07737506,5489.25423317,2259.33531091,11.8596372954,1.48110972749,4.14458643535,14956.3285714,0.323235544815
Malawi,MWI,2010,69.0245633818,1239.62567471,2634.793751,6766.27311061,0.107098780933,4196.14830437,241.436751391,4066.4379883,4608.80752766,5072.72765958,2001.73638507,10.3072960315,1.4129174963,4.28105995497,12623.2821512,0.41490492585
Malawi,MWI,2016,44.8650626139,864.82391773,1627.69406744,6160.20691853,0.118528999817,2771.95975136,146.926378555,2463.418689,2809.79395432,3709.50730494,1563.32487589,7.33303650397,1.00175019862,3.5213640261,8880.93823284,0.522375163157
Malaysia,MYS,1990,11.1353130739,178.718669962,357.989316441,1688.26769681,0.0799530365075,35.2023866909,148.345456887,105.202880429,171.208239464,68.0501131227,128.423048787,2.45547017303,0.403133477018,4.34108616603,1224.82687228,0.279001527357
Malaysia,MYS,1995,5.94359274997,121.682268407,194.404648838,1249.88190194,0.0887464322164,18.5447626829,116.650581081,39.9932980027,84.1164868979,34.9266800263,112.023837077,3.60215652748,0.449855841067,3.81042067938,889.675611698,0.193876057312
Malaysia,MYS,2000,3.22042751481,69.2988202446,95.7267475525,790.155799664,0.0807262715149,10.2353449496,69.5954584542,13.7887343026,42.9686296609,12.2020423757,69.8906144806,2.60133539324,0.372467333859,2.66900176057,557.962753425,0.180394321666
Malaysia,MYS,2005,3.30915005459,54.1979201592,42.5869551639,624.917047695,0.0785105276279,8.81938872293,54.7325805057,9.90707826153,42.6437148017,5.46019022436,62.857219274,2.46196327582,0.348783693365,2.21761707125,331.845554248,0.191773520988
Malaysia,MYS,2006,3.22228039515,51.5649750875,38.7583656707,587.656655926,0.0793371937908,8.38228794981,50.8313924783,9.21883396248,41.119102884,4.58163486358,56.1339302284,2.2632423345,0.332622211564,2.06180019155,307.066083673,0.190405085069
Malaysia,MYS,2010,2.98220801623,54.160867179,44.5031574331,675.430816055,0.101230706051,8.32035839748,53.9730529508,7.3253597137,36.537446312,3.26092886524,52.2134835872,2.46781723681,0.355798932251,2.29721347171,331.596513277,0.213571591654
Malaysia,MYS,2016,2.13199835349,36.337185061,26.7925133864,455.307250908,0.0987759298321,5.34062567663,32.6477353703,4.36169528169,24.221527311,1.01797374935,38.4997302826,1.89601224736,0.282833732127,1.71987088479,212.270138314,0.213062409322
Maldives,MDV,1990,0.119045990893,5.39666552055,18.2653341945,108.724048441,0.0029358302778,6.81244552685,12.7561563399,4.12542944223,4.79043257505,31.5156564039,16.7808636446,0.264398510686,0.0610499502084,0.458338270585,65.4632805945,0.0151881460815
Maldives,MDV,1995,0.0792853050139,2.56848909037,7.29041900657,73.153365368,0.00174271468304,3.18646679356,6.18965026284,2.42423884459,2.95211791685,12.556102591,7.55438334301,0.147340203376,0.0314245794483,0.22245453055,30.6738549317,0.016700757062
Maldives,MDV,2000,0.0411480600787,0.946539477892,2.20462074308,43.4795294808,0.00103853220205,1.30813751197,2.41879051758,1.0505990888,1.43581313208,3.43124281312,2.74615736435,0.0717113923535,0.0150356149113,0.0963633265362,10.515071565,0.018356371698
Maldives,MDV,2005,0.0263161657273,0.50991086647,0.949488861153,30.0391606529,0.000969012717313,0.672394142205,1.09038911701,0.548055117145,0.861646658947,0.8024697516,1.33191952293,0.0410314964942,0.00973094009866,0.0545828785829,5.20495453348,0.0197327083027
Maldives,MDV,2006,0.0250926911175,0.49022829649,0.769389384166,28.3823416249,0.00100584191633,0.621175971634,0.993868052611,0.499195340807,0.808506187515,0.633370450794,1.19481348739,0.039146311019,0.00953125867765,0.0520949181932,4.62604569929,0.0203685131073
Maldives,MDV,2010,0.0209900046624,0.400110687786,0.543099886236,20.7252153118,0.00103871494194,0.44898133118,0.721016253536,0.338283081126,0.63118305627,0.26559165182,0.800145923672,0.0358335520059,0.00920145209957,0.0451079550288,3.59532834194,0.0250614557489
Maldives,MDV,2016,0.0128258170542,0.201604922406,0.240172302025,10.1293505587,0.000864985698067,0.192959954774,0.315627600934,0.147382417817,0.350074847469,0.0632924009636,0.379245345832,0.0220227335581,0.00543380155155,0.0230660052913,1.69793943099,0.0149091287118
Mali,MLI,1990,294.288163269,3713.68114567,5022.62123996,8572.99802079,0.0670611488339,7616.77177167,381.257626426,9873.64052886,11185.752269,4749.14388358,2860.62501927,0.198971665787,2.12837289153,19.9204390172,29724.2466569,0.396984164219
Mali,MLI,1995,372.233285229,4808.0142273,5466.22575682,8981.84870447,0.0622688348311,10184.4867259,378.345657589,13960.4278725,15839.322808,4395.94471463,2650.30995736,0.282578264201,1.96722153935,17.3630209275,32451.9963298,0.300396512741
