Entity,Code,Year,Drug use (deaths),Alcohol use (deaths),No access to handwashing facility (deaths),Unsafe water source (deaths),Unsafe sex (deaths),Iron deficiency (deaths),Secondhand smoke (deaths),Household air pollution (deaths),Outdoor air pollution (deaths),High body-mass index (obesity) (deaths),High blood sugar (deaths),High blood pressure (deaths),Poor sanitation (deaths),Iron deficiency (deaths)
Czech Republic,CZE,2000,0.0136114193906,2.3587413633,0.0816679757707,0.0604867618886,0.0628693397664,0.530069908754,1.63508603046,0.176959708016,1.69160284946,0.0736060854917,0.387755364564,0.17191858588,0.0104619215611,0.0465305630235
Czech Republic,CZE,2005,0.0109235413281,2.11769712928,0.0600099128786,0.0632895488677,0.0796501695907,0.552802460338,1.26107830248,0.114581534823,1.19538270718,0.05691732302,0.317173536833,0.126574798008,0.0129545545451,0.0438284718394
Czech Republic,CZE,2006,0.0097182197565,2.04040813448,0.0543208913676,0.0720526616288,0.0696924416203,0.62265188369,1.1272227725,0.0953509015745,1.06800753319,0.0488694333626,0.286415020082,0.111903235659,0.0152347771828,0.0422419125796
Czech Republic,CZE,2010,0.00811803919154,1.71010157882,0.0526584134751,0.150267425321,0.0903892738915,0.731752156855,0.963395713783,0.0711986666224,0.917905892223,0.0407611649893,0.277088076176,0.0921529925365,0.0352196537499,0.0566203519571
Czech Republic,CZE,2016,0.00933215238224,1.27077296147,0.0540052100395,0.230443906034,0.0909342032253,0.704413357868,0.824975831847,0.0482355757876,0.760995965056,0.0337079492528,0.279010684239,0.0875581449533,0.0585715320282,0.0785271701353
Democratic Republic of Congo,COD,1990,0.00185141345933,2.53680467702,666.967640701,911.848425191,24.6362495428,367.789757471,63.76692525,524.294903191,280.848680698,6.84837799135,15.2487143601,1.74160699084,783.011260572,1.50725634582
Democratic Republic of Congo,COD,1995,0.00214296748758,2.76014486552,777.486860979,1064.0448575,81.1864114143,407.723909816,71.3120894222,602.428799056,324.06170352,7.45091671586,17.2424784579,1.99842402888,922.031436505,1.77553502358
Democratic Republic of Congo,COD,2000,0.00258691644251,3.11969562902,952.822365857,1314.2186665,223.418865919,446.453221027,84.8204911275,696.907462965,381.495236467,8.12355058725,19.125863817,2.24041608045,1150.53778318,2.10024012265
Democratic Republic of Congo,COD,2005,0.00284313578326,3.57773930979,1091.85438022,1526.38353964,460.725723449,604.738904011,88.6532217432,727.798986572,384.234151998,7.39861612724,19.4845697572,2.35330448861,1321.90709386,2.37431888911
Democratic Republic of Congo,COD,2006,0.00298021909074,3.68408947828,1147.20939627,1603.61319829,506.329452193,656.964489177,90.4944181624,756.898729197,395.215155816,7.61001347465,20.1885323536,2.45087258359,1387.98909918,2.47274880902
Democratic Republic of Congo,COD,2010,0.00334621171351,4.34423861176,1226.18249909,1708.22926246,650.829727517,831.161634558,92.4827177973,818.725790471,407.586061688,7.79820521739,21.4847234297,2.66553953323,1473.42079169,2.7186844887
Democratic Republic of Congo,COD,2016,0.00459472789959,5.93082468129,1332.29803975,1847.4777186,588.479874436,822.013886356,83.6554470569,885.82218668,529.627449433,9.72231621647,24.9730482661,3.0960925535,1560.27252755,3.71574964838
Denmark,DNK,1990,0.00405781306288,0.916407380148,0.0176873541044,0.0115942898998,0.0554089656008,0.720300637377,0.285588752657,0.00848828387324,0.203428561096,0.101030672883,0.222038901921,0.0544464256177,0.00901802544901,0.147172249353
Denmark,DNK,1995,0.00248246841862,0.827827277155,0.014877152847,0.00950980808939,0.0965645430193,0.54274108263,0.232297649921,0.00508532205556,0.151246994083,0.0915119283869,0.183101473965,0.0523578410735,0.00692197718976,0.0845885412433
Denmark,DNK,2000,0.00250743013858,0.732950074311,0.0124744577461,0.00830608605392,0.0314958360947,0.420109255047,0.187442129871,0.003398768855,0.116093316156,0.0884929009313,0.213230914362,0.0498187623534,0.00495911188598,0.0764256566336
Denmark,DNK,2005,0.00194928007679,0.590340965472,0.0138741504544,0.0125437715503,0.035865744764,0.309818036361,0.167860743144,0.00287971999159,0.102704188576,0.0580836149093,0.196478063589,0.0454848044532,0.00601884651188,0.0598655878066
Denmark,DNK,2006,0.00200100550338,0.56869927429,0.0149084563375,0.0140923463492,0.03181594076,0.306577140909,0.172316317051,0.00291928879925,0.10715263347,0.0574452278403,0.200642259345,0.0457978392813,0.0065579501182,0.0573918149047
Denmark,DNK,2010,0.00136058350307,0.443436293766,0.013282435606,0.0147982639698,0.0319634354193,0.227532314534,0.12642546004,0.00200670357106,0.082241270043,0.0333746202825,0.160131273779,0.0382189444059,0.00607080559582,0.0392136142025
Denmark,DNK,2016,0.00147834478411,0.355583462755,0.0108658021646,0.0123419066226,0.0262006070831,0.204680137851,0.0985989903779,0.00130167208174,0.0655024925581,0.0261841131212,0.129940024365,0.0336641608731,0.00453299950133,0.0331888862104
Djibouti,DJI,1990,0.00002635183588,0.0187901692712,17.1652100241,23.5769508819,0.0657213716733,6.75981178221,4.20793823929,10.1762088725,7.17186261404,0.0824237030487,0.374582802441,0.0803799354708,20.0557056991,0.0231211768357
Djibouti,DJI,1995,0.0000286252728438,0.0187626732075,18.3484506755,25.0964116178,0.0693496604287,7.69173288724,4.62629406742,9.61533366052,8.01134825014,0.102877629496,0.427130492042,0.0875121549604,21.189814674,0.024493534903
Djibouti,DJI,2000,0.0000377625421788,0.0200887842522,16.9402803756,22.9060233633,0.261081931551,8.59053152824,4.41751248923,7.39761362354,8.06927493605,0.109226577699,0.486291154621,0.0880397022425,19.0850415914,0.0286589621385
Djibouti,DJI,2005,0.000038393188258,0.0227199567924,12.9242873669,16.8489201784,1.98180368939,9.06399883941,3.55130699003,5.45799788499,6.67919854977,0.112759303737,0.474738396827,0.0794040039035,13.7813367867,0.0385787881625
Djibouti,DJI,2006,0.0000383831338891,0.0575132416766,12.5601102943,16.3902929942,2.67586493922,8.96365549236,3.40656154002,5.27740246837,6.58758101609,0.115280195774,0.46980699441,0.0778553421205,13.3287675042,0.0382787353411
Djibouti,DJI,2010,0.0000370799117283,0.0257781596772,10.3084954594,13.4109337271,6.38957589423,8.47532779877,2.84346814574,4.23151148003,5.85571536425,0.11378322303,0.422108408273,0.0678558990803,10.5059843904,0.0332859822771
Djibouti,DJI,2016,0.0000357325002456,0.027976283236,7.47063951413,9.7841641166,9.17172646453,7.24913154312,1.86018500325,2.66731376704,5.53719863315,0.0984191650403,0.331770956242,0.0558786066954,7.2909338637,0.0310543408131
Dominica,DMA,1990,0.0000205612329435,0.00900221295202,0.045538685449,0.0512523478143,0.00417632414994,0.0274070276065,0.0249460980179,0.0840105861683,0.0460615205366,0.013006181889,0.0334058186617,0.00871761901791,0.042643943766,0.00340281758269
Dominica,DMA,1995,0.000020452136849,0.00991629611816,0.0388567348572,0.0479678645065,0.00855929353008,0.0411837000224,0.022933592713,0.0531184955953,0.04312283099,0.0139005571837,0.034235790711,0.00709944224147,0.0375744394075,0.00330306466585
Dominica,DMA,2000,0.0000236261480509,0.00905560588469,0.0296750640251,0.0327874661464,0.0166578406871,0.0235657300392,0.0215582255003,0.0367945096351,0.042622376727,0.0142906509456,0.040213594772,0.00644660140419,0.0232938896249,0.00275017911456
Dominica,DMA,2005,0.0000265669256577,0.00973183065555,0.0222625416856,0.0201929552558,0.009633508444,0.0092417956162,0.0186413743688,0.0241184471382,0.0360753751881,0.0131212237141,0.0382857083445,0.00560834518702,0.0134527793956,0.00210052640537
Dominica,DMA,2006,0.0000267167447639,0.00943662377595,0.0211868184584,0.0192120190611,0.0102715795907,0.0108784323297,0.0179464531808,0.0218469538222,0.0338368252826,0.0125888382317,0.037695508193,0.00541746529148,0.0126306174777,0.00200685718506
Dominica,DMA,2010,0.0000277196875104,0.0101102311746,0.0179646540942,0.0157558919121,0.00857290267831,0.0389895046647,0.0166653066286,0.015888862622,0.0278453019959,0.0117344824222,0.0381169295419,0.00577876218648,0.00983643708545,0.00178739951089
Dominica,DMA,2016,0.0000278640616458,0.0116106624669,0.0189064225115,0.0161368364283,0.0072734499514,0.0166868571197,0.017631581088,0.0125247386141,0.0375643156431,0.0125596339643,0.0420458602615,0.00619054340292,0.00951924659506,0.00202718931043
Dominican Republic,DOM,1990,0.0034398461508,0.773902694179,25.503116825,36.4449524546,1.43500328469,8.45828518055,8.78523502979,20.7643368374,14.7562812035,2.58175587874,10.3667118795,1.1300465412,27.1411343654,0.258864210977
Dominican Republic,DOM,1995,0.00380453457234,1.03544021241,21.3237431945,28.4996033379,0.789711792435,7.00266394248,7.4377417745,13.34922094,12.9281872823,1.96998637096,10.2443449767,0.865561973762,21.8597193639,0.2587063862
Dominican Republic,DOM,2000,0.00406883758929,1.16407049578,17.3704613334,20.8696506475,1.98242794197,5.090149554,6.41480218404,9.35629678956,15.3538775472,1.69279402611,9.89529612228,0.756064425841,14.4215558941,0.253936029531
Dominican Republic,DOM,2005,0.00470069740299,1.19613443866,16.2983227301,16.7634027833,6.37416257965,5.97711024702,6.06751045921,8.87024703378,13.4050609192,1.84994802395,10.4668697426,0.818543433934,10.0270009585,0.265260395531
Dominican Republic,DOM,2006,0.00475051531281,1.22542436955,15.8720629716,15.917169855,6.75295024633,5.86557258289,5.76555349987,8.54664852528,13.2575255161,1.80796193704,10.2529832374,0.810737283967,9.20457180037,0.260416115007
Dominican Republic,DOM,2010,0.00475674849916,1.29683546573,14.4606679685,13.3737932991,5.99570454668,5.38206606165,4.64894824826,7.13481441579,12.5376093397,1.58622963111,9.07670630047,0.766496398055,6.83835726505,0.252646990838
Dominican Republic,DOM,2016,0.00502845190018,1.42539453696,12.4683078741,11.3598773141,4.54944309277,5.20757456247,3.5481617991,4.85098614137,12.2599175854,1.57796375349,8.30612098898,0.745795694024,4.96614883633,0.259922073306
East Asia,,1990,2.12653041037,144.401463529,1220.96470842,1932.2737149,19.6700494587,2391.5476375,2573.35824581,5060.6608317,3189.88995967,29.1442155012,533.845190892,250.841594959,1913.65000199,69.7866687972
East Asia,,1995,1.83648748131,202.242763565,937.169684603,1452.0384903,16.909468662,2112.92787398,2510.09151892,4837.28767257,3292.70354904,30.4622449536,524.590649782,221.544417607,1426.27826809,54.9400065088
East Asia,,2000,1.92554089474,247.840362077,568.553227269,799.746797496,23.2345873251,1211.82284164,1682.56250423,3031.09582794,2358.77455413,23.6592311297,530.328413726,172.101091228,747.089434671,29.9601432971
East Asia,,2005,1.05888519812,279.89224922,234.958294953,316.474889198,28.8702327332,643.749530222,763.198338754,1293.8983964,1152.70293904,9.94193149986,294.829226989,74.8889617972,279.519612725,18.7374803098
East Asia,,2006,0.873462358576,283.807210037,194.348559595,260.144205695,30.4453559044,579.465368574,653.356648075,1089.07292936,992.45368862,8.55054566174,243.416239513,64.2173893242,226.772572591,16.8803534252
East Asia,,2010,0.715315316,286.807548627,139.964290588,168.131969197,40.5823153988,352.919383508,576.142602353,880.800140121,894.114577881,8.47490942522,235.390380099,64.125396417,138.313734199,15.8485006118
East Asia,,2016,0.503762236125,254.0591315,77.7352876994,103.600062713,71.6947985183,231.228576246,362.33695226,451.694903546,566.152175559,5.69030924232,148.419228187,47.3764771239,78.6780694018,14.2299556383
Eastern Europe,,1990,0.48557539756,70.3061036084,17.2184206359,23.493598401,5.56106157741,93.7507937235,113.31973617,19.171514593,116.147033678,5.35811515431,47.4181743216,2.41806690452,20.3810509651,11.3587921181
Eastern Europe,,1995,0.675736730061,93.8006314904,16.5121426394,23.4112553085,8.6392436886,106.859608507,104.960132215,20.5014745209,91.4841879969,5.81545452508,67.2922217306,2.79336861675,20.0425838101,9.54226598374
Eastern Europe,,2000,0.79393060889,85.3867122507,11.9631325201,13.1580906066,11.3113261278,62.9826722877,80.3449712514,14.8100524511,64.97185356,3.76629823253,46.6411932498,2.74064660174,11.7551908481,5.93376544704
Eastern Europe,,2005,0.508986822567,95.6603800408,7.00759672088,5.98087839617,8.02087125967,42.6044881746,56.2453015785,8.41813748527,43.0310922829,1.58233139448,26.9944719717,2.279814567,5.32996097763,2.72956451227
Eastern Europe,,2006,0.450262560422,90.3390834137,6.14089092406,4.98876742901,8.95358513576,38.4517833302,50.8288702982,6.85378453792,39.6258985844,1.28651614074,23.8398447234,2.15645160068,4.41065828769,2.38578844271
Eastern Europe,,2010,0.337746250398,74.7725270408,4.61659685837,3.47485447257,8.37249883232,30.7402425275,41.9537013367,3.58344983429,35.2976873384,0.840908651468,17.8040014205,1.95985724521,3.00844558707,1.94829063147
Eastern Europe,,2016,0.299867419104,66.5684826957,3.91701566699,2.97271734297,8.00628615189,28.2030199962,36.7908296879,1.86572159438,30.8085226876,0.777414699866,16.6204002804,1.9370955755,2.50677794542,1.93805113352
Eastern Sub-Saharan Africa,,1990,0.0157560220876,13.9790386456,6048.3612723,8247.82318875,69.4711199193,2660.28827666,524.861478569,4365.20264868,1806.79490844,35.1372601338,138.076477044,26.5395071647,7424.77421623,6.35659116875
Eastern Sub-Saharan Africa,,1995,0.0185827155861,15.8302635662,6628.3620694,9052.49285238,400.081654889,2907.11976829,523.464042139,4639.66733495,1937.92893789,35.7700993793,149.420663078,28.6407202818,8168.32580629,6.92106901519
Eastern Sub-Saharan Africa,,2000,0.0208939335914,17.0506511401,6895.79839501,9415.08457711,2805.99691393,3031.29430559,511.287673587,4707.32242633,1997.70560261,35.4226531181,155.898632489,28.575026987,8509.1402739,8.04118025867
Eastern Sub-Saharan Africa,,2005,0.0227067380788,18.1364461595,7504.11790929,10210.4131149,6945.62409817,2827.58283033,501.788035984,5032.0436622,2037.47105498,38.3680028226,177.363635858,29.6990154313,9214.37988507,9.58259107296
Eastern Sub-Saharan Africa,,2006,0.0235873255083,18.710548968,7712.18730313,10486.3552195,7503.89991204,2820.89860538,508.177878402,5150.76699543,2091.32222744,39.6949642261,183.18584906,30.2547005705,9460.62221717,10.0582839917
Eastern Sub-Saharan Africa,,2010,0.025572193804,20.5181908937,7823.69945064,10590.8783298,8150.45374656,2690.86267203,515.441215239,5218.93419585,2128.63537891,43.1398737923,182.633870773,30.5086828261,9519.47613287,11.3988942772
Eastern Sub-Saharan Africa,,2016,0.0282979201569,24.2752834237,7046.89585728,9607.95513878,5625.88463178,2573.94872302,457.442772215,4614.85197695,2212.63040328,45.7008928427,167.246694425,29.0158230991,8539.38546458,12.8497540249
Ecuador,ECU,1990,0.0239040027879,1.80977695614,60.4234488134,89.4353476835,0.906424617013,26.3355619648,16.5436717969,50.0938136368,33.5681936355,4.22872126527,4.75059390996,1.95585883101,74.1576794427,0.325926192297
Ecuador,ECU,1995,0.0341270798351,2.05343598769,41.7712256101,56.3568800785,1.06978690236,18.0448115169,15.1212498634,36.6540114626,33.5857508718,3.03813234764,6.38510091306,1.97434383564,48.6227951247,0.346886511976
Ecuador,ECU,2000,0.0480475572828,2.37399030873,26.151143034,30.9095242441,1.9692638761,16.980421042,12.8233401225,23.5148855161,30.5578167604,1.51563377916,6.97915915541,1.53981909759,20.5965907694,0.360983440101
Ecuador,ECU,2005,0.0721119130328,2.71327361783,18.1472334654,17.9467540429,3.02622974585,10.358188117,12.4460360082,15.2447951998,31.5411444831,1.05842146191,6.75151682215,1.63456092627,12.105023736,0.331306388331
Ecuador,ECU,2006,0.0730459079646,2.81047951747,17.1623548338,16.9206921135,3.25867766449,10.313277347,11.6121055315,14.0275397654,28.9650046858,0.987880824195,6.59731439708,1.63333434468,11.7441597349,0.321408518384
Ecuador,ECU,2010,0.0734946041389,3.10437208619,12.3265595852,10.623171695,2.45765399373,11.4206054924,8.25197010542,8.75619384437,19.6056549874,0.710798584871,5.86818475494,1.61257206549,8.17284296984,0.29346761643
Ecuador,ECU,2016,0.0604730961061,3.04786194858,8.81555657731,6.93974370393,2.54550581358,10.8162754307,6.32374641089,4.44348308978,14.2893113765,0.626880378388,4.78451308728,1.44610726597,5.85715219181,0.289986460105
Egypt,EGY,1990,0.00772242934893,1.24135916424,203.775524976,303.99839891,0.795371353699,320.520279671,592.121594562,191.55501547,1232.52820496,55.183420576,75.34257029,7.85856983017,247.061662854,6.03201088176
Egypt,EGY,1995,0.00801720087391,1.21619104058,145.607879947,209.933692401,1.00468553578,201.720943994,490.39495611,99.5566746196,1084.43934649,50.8641146575,71.0603112479,7.5104964022,164.951127502,5.79648700075
Egypt,EGY,2000,0.00765477338058,1.223804649,102.398116816,135.776849504,1.20218360055,135.442224766,344.651093164,42.0597460423,812.041740722,35.4498888378,55.3946336139,6.30749593689,110.717596286,4.78280511124
Egypt,EGY,2005,0.00714653104676,1.34105544466,73.4766854045,102.369895732,1.16691023835,114.8403826,268.567136257,15.7518046261,719.530377188,27.1702317775,46.6970263966,5.50364413568,85.9579883232,4.81362130079
Egypt,EGY,2006,0.00718245419436,1.45631561935,70.5419368573,99.2332394876,1.15941756656,112.255308729,260.016015412,13.805686627,719.164323998,26.6596212161,46.5046893459,5.47571704085,83.4001800658,4.87250315983
Egypt,EGY,2010,0.0076367545404,1.59185189418,64.7262502152,93.2073786506,1.12755475208,112.823769137,238.522093521,8.34916051773,714.895620116,24.4007059668,46.1975610186,5.4496742333,78.3989344876,5.26452033825
Egypt,EGY,2016,0.00752739957151,1.53992239398,56.3695637719,84.6546727868,1.16893196235,90.6011410592,181.665755737,3.54909718755,685.899303879,19.2188994119,39.5078036394,5.01082149351,72.0567550277,5.06805088758
El Salvador,SLV,1990,0.0153265804582,0.822478982502,30.4124570003,49.4793429303,0.169226035788,6.73663655831,7.19483730255,37.5288129817,26.1694015643,1.35100862659,5.41710003256,0.641267767329,42.654525432,0.223034576654
El Salvador,SLV,1995,0.0131537462496,0.960712433911,18.0784994474,28.2443752511,0.252803526342,3.8719604291,5.66833686084,27.823762521,22.1662163016,0.76405290165,4.46093877525,0.533396115351,24.2216727852,0.179675804864
El Salvador,SLV,2000,0.0105505442922,1.08252203239,11.549579992,17.051684596,0.537026417979,3.10982742123,5.80999857071,21.8593415908,21.6900780003,0.468554447481,4.70211152527,0.532288660145,14.9309381413,0.156571384582
El Salvador,SLV,2005,0.0090418516434,1.14497447637,7.89577185171,11.3591068684,0.204350437617,2.48866277603,4.79347705047,14.0160394378,17.0721347137,0.358266757899,4.80154265574,0.523987471779,9.93504731054,0.151422365654
El Salvador,SLV,2006,0.00895209875149,1.1429581307,7.40917365884,10.5952070931,0.188832064624,2.46256943992,4.6551790878,12.8087466887,16.1824909274,0.341646834124,4.8695642045,0.529410083014,9.25471990206,0.150103771465
El Salvador,SLV,2010,0.00976797859172,1.07675019476,5.71081302869,8.12131365098,0.273872495883,2.15496873333,4.04893976462,8.5850721945,12.4605484295,0.309545089113,5.20457423233,0.571260169027,7.17771086981,0.150331566296
El Salvador,SLV,2016,0.00691643678108,1.07333744807,3.36386573644,5.08191645458,0.141437308764,1.65721452512,2.33153234778,3.79000233124,8.16335895819,0.182072977892,3.07876859138,0.369874417223,4.58616485378,0.130473864707
England,,1990,0.018876668148,3.95630573568,0.358815934747,0.147287008544,0.48490141664,1.84225249319,6.21710097829,1.35474944813,5.491990043,2.69545177896,3.82851056199,0.738748869036,0.0280021454948,0.199087251007
England,,1995,0.0187682581648,3.59957643854,0.321197070953,0.107326361594,0.992187867639,2.0125951678,5.13694159299,0.625599977305,4.85929924165,2.7708266818,3.34517701771,0.792554408399,0.018519878987,0.209541923694
England,,2000,0.0167169105705,3.42117552457,0.262537326578,0.124345621569,0.56472879548,1.98226838986,3.60639724284,0.299552034068,3.62155288576,3.0299489915,2.92425522193,0.770546859954,0.0187091448208,0.210800626603
England,,2005,0.0161464433436,3.09001573588,0.237552133668,0.182726622357,0.609385727507,2.08436526474,2.64742681625,0.158816742695,2.60307955087,2.95249125278,2.53257187301,0.72403612492,0.0262074355122,0.203853017329
England,,2006,0.0161376907743,3.06030676372,0.243312101542,0.196024766616,0.660527100753,2.12067441253,2.65219794276,0.146917967101,2.58507795828,2.97325108805,2.48159641042,0.73172934747,0.0279409905552,0.203775925399
England,,2010,0.0137091297359,2.55253126767,0.208303205568,0.161651895621,0.592246676056,2.04733249972,2.24497980465,0.0995771174263,2.19458785913,2.32331998985,2.01747008448,0.65511514708,0.0224858437445,0.19678972112
England,,2016,0.0129920361989,2.23176195963,0.190055833421,0.125358777821,0.432141488939,1.90025020641,2.10600719756,0.0721017750994,2.03847013809,2.23629526347,1.68769063799,0.642624653491,0.0165642419429,0.200870413545
Equatorial Guinea,GNQ,1990,0.0000187623941377,0.0654278070827,4.59532139725,5.67894744439,0.0368937933071,6.39768540056,0.67126665638,4.9854286771,2.6370617329,0.0854205700995,0.160240448752,0.019772133214,4.94423995667,0.0122667573353
Equatorial Guinea,GNQ,1995,0.0000280398282251,0.0779879815655,6.33654280713,7.59785118776,0.163125857019,7.25449310055,0.864580697602,7.21825647662,3.89895916847,0.131349777052,0.248243700938,0.0305546807266,6.62196377777,0.0180497473884
Equatorial Guinea,GNQ,2000,0.0000354617086702,0.101851545287,4.90154703664,5.23142037275,1.42517085243,5.06821895352,0.788795307074,6.37995007541,3.94122543549,0.15288325029,0.251424402458,0.0309898746826,4.40452519242,0.0252542980081
Equatorial Guinea,GNQ,2005,0.0000309406157398,0.176834306087,3.93130556643,4.26401067209,6.8265399348,3.31332368096,0.594771909962,4.50680945307,2.71064633747,0.143194969104,0.209028191651,0.0242320407355,3.24336628686,0.0248840643822
Equatorial Guinea,GNQ,2006,0.0000358380235962,0.113671553247,3.95696064263,3.88355739958,8.64687257783,3.37351895511,0.687300511551,5.16794793095,3.17989552073,0.172061837597,0.243768075447,0.0282651307304,2.88983917121,0.0301321570681
Equatorial Guinea,GNQ,2010,0.000039297044192,0.120240500174,3.80571160547,3.67967544403,17.2858192406,3.0101900069,0.700404462495,4.84645952591,3.25188074366,0.179130937461,0.251048037028,0.0286495551163,2.49604233559,0.0328493078119
Equatorial Guinea,GNQ,2016,0.000033545559405,0.120734058324,2.62886931589,2.59774901703,25.0907462992,2.29489690409,0.557376849382,2.93819133479,2.91044168415,0.11865456547,0.168956783253,0.0198763232625,1.62538196717,0.0280703993762
Eritrea,ERI,1990,0.000267866084465,0.14522579897,108.653431827,154.96380892,1.01082473158,66.4881244459,10.1010724871,69.8221402605,36.798808054,0.320459100248,2.06497928957,0.46530334762,136.847540888,0.111571345434
Eritrea,ERI,1995,0.0003056853433,0.145722945261,122.096844171,175.482882364,1.40895183673,54.8636294122,10.2835808033,73.0014797268,39.6142120609,0.350686510392,2.21113946276,0.453818414927,154.872093199,0.16074039047
Eritrea,ERI,2000,0.000360172108586,0.161035605022,105.968603276,149.33597414,5.60039371407,50.4429503799,10.2139608472,62.2864835443,37.2362992061,0.352189602856,2.25277115151,0.419708120625,131.784729206,0.186159576675
Eritrea,ERI,2005,0.000344544526962,0.171300171889,100.304918723,139.63950735,15.8590288948,56.9807998417,9.08265667084,56.0798003276,34.6256108459,0.364287099359,2.29865075405,0.410023942045,123.551823763,0.190987874076
Eritrea,ERI,2006,0.000339383374561,0.170619972673,98.947633422,137.80364773,17.7901987916,55.8716847009,8.93911055335,54.1725232184,34.4364291986,0.355478308721,2.26585880008,0.402503320502,121.867387321,0.186333263523
Eritrea,ERI,2010,0.000339041573421,0.176343322802,100.898917444,141.384436564,22.5245410186,44.6778041824,9.49659688963,49.8482111777,35.7515699095,0.338574230067,2.25478806068,0.392130687744,124.154581718,0.186444367809
Eritrea,ERI,2016,0.000404093931738,0.219806117212,98.7306735549,139.077193603,20.7316557653,44.2069354509,8.17971353411,41.7729182236,38.0062954557,0.353624728566,2.29817076155,0.407933097011,119.203474155,0.221948790732
Estonia,EST,1990,0.00586698305641,0.363771952003,0.0643889426246,0.0954688864461,0.0704467045339,0.628666069352,0.480953042412,0.341799040476,0.290457285123,0.0149844324411,0.179410881055,0.0229130012368,0.0582240509639,0.133366824115
Estonia,EST,1995,0.00689610746906,0.455594289779,0.0658861459822,0.0609002213444,0.0105774174237,0.401997993923,0.565281780974,0.398442057655,0.267558880198,0.0130361670901,0.210202457617,0.0235384614334,0.0347579069897,0.0647449013632
Estonia,EST,2000,0.00428961327901,0.351746901303,0.0399762256107,0.0289393727885,0.00886692083151,0.269035575338,0.393550249296,0.267758327012,0.162412270421,0.00676036860318,0.145438242616,0.0184639428012,0.0164074371519,0.0317383139954
Estonia,EST,2005,0.00269730522373,0.301223307473,0.0174730027192,0.0115360480634,0.0128919812341,0.171946555097,0.19648493925,0.128697961305,0.0802879340428,0.00406793214228,0.105982874142,0.012104052469,0.00705006195389,0.0117093602627
Estonia,EST,2006,0.0023084478593,0.292871345331,0.0146832564721,0.00948041905401,0.0130339542063,0.173029944545,0.169878634845,0.106957943478,0.0687873623692,0.00351916221547,0.0908141839541,0.0109141566522,0.00588884991685,0.0129149167322
Estonia,EST,2010,0.00190506394448,0.202372243281,0.0121979757461,0.00886682854775,0.0107743024825,0.132287926249,0.155158981971,0.0835055320362,0.0610147446998,0.00286253675499,0.0698822700305,0.0103997463654,0.00575390914582,0.00916608853397
Estonia,EST,2016,0.00172810847484,0.156491932598,0.00805255332665,0.00790257898379,0.00918829632655,0.0876523467652,0.107134030547,0.0436106257921,0.0237535942628,0.00238231344591,0.050282902069,0.00880630986807,0.005284984246,0.00531802514442
Ethiopia,ETH,1990,0.00523770825645,3.42444147303,1286.70855022,1676.22097298,12.7952346763,793.151287775,50.6692365874,1015.89586786,470.148477708,3.14826356746,38.2983242864,6.3840134472,1506.07846781,1.00394639836
Ethiopia,ETH,1995,0.00664361530046,3.67520797662,1678.52652752,2212.4641423,29.9553878764,953.132258337,51.1792051395,1265.27237473,579.225353909,3.88860833804,46.4743089128,7.69471950982,1988.62730155,1.32676465909
Ethiopia,ETH,2000,0.00710853284326,3.84702348943,1907.99723061,2535.22808527,165.828343158,988.181020362,54.0739272848,1384.99692085,624.26642787,4.98357379803,50.3216717368,8.00097298626,2282.92686762,1.66855528995
Ethiopia,ETH,2005,0.00796787448451,4.03188508813,2174.52960777,2887.72379772,617.218223225,859.91990009,53.5953505703,1541.08309674,642.943335495,7.37511003421,66.8307364453,9.11890375988,2609.68493242,2.20953117694
Ethiopia,ETH,2006,0.00829097875494,4.10751506993,2215.94327435,2942.76683371,729.204215643,842.944709999,52.4966458067,1558.32410508,659.038750285,7.72889666413,69.4831673537,9.25898136467,2661.20273297,2.31775060112
Ethiopia,ETH,2010,0.00859417166308,4.31349928442,2144.74059322,2845.78918648,975.300404093,681.978241957,49.1233167525,1483.6662205,664.712265212,8.4747898562,63.4120047824,8.74242175741,2577.73315172,2.69689815515
Ethiopia,ETH,2016,0.00777021650578,5.25983031423,1536.12195888,2064.51897541,587.975131816,591.68707491,34.318244282,999.165807797,571.166461507,7.2806416976,43.2349313142,6.40930811009,1882.66570969,2.83359717748
Fiji,FJI,1990,0.000611845149663,0.053568093967,0.685652033567,2.03269596686,0.0898556978744,1.26118133652,1.00370702531,2.85441637132,0.577659797626,0.283504796342,1.19298741971,0.0739808473194,1.17268054348,0.0171554131092
Fiji,FJI,1995,0.000794075068894,0.059223122727,0.580328813633,1.78256626656,0.109828592865,1.30396220569,1.00586763973,2.72037747409,0.646633118473,0.385468223601,1.61590277422,0.0939382791497,0.950439668291,0.018640696124
Fiji,FJI,2000,0.000959829445384,0.0622973503186,0.537718436573,1.54911425443,0.155263187572,1.19627178022,1.18561702328,2.70898981233,0.762057731755,0.491925276107,2.08691457143,0.121070854844,0.768953581072,0.0216713415121
Fiji,FJI,2005,0.000938280486329,0.0650739821436,0.410407959838,1.14455897308,0.196142608663,1.04225350754,0.965302117392,1.92785180763,0.712403845084,0.411865260064,2.08626982616,0.115434648878,0.537949384391,0.0189324921021
Fiji,FJI,2006,0.000980253911154,0.0658106568387,0.406860531977,1.13221028675,0.206938132169,0.95836479084,0.978967268833,1.87108186755,0.668153990393,0.403832372646,2.14034006713,0.120852679313,0.528786904045,0.019127429554
